V1	V(vd1)	I(D1)
-5.370000000000000e+01	-4.111248e+01	-1.258752e-02
-5.359999999999999e+01	-4.110752e+01	-1.249248e-02
-5.350000000000000e+01	-4.110257e+01	-1.239743e-02
-5.340000000000000e+01	-4.109761e+01	-1.230239e-02
-5.330000000000000e+01	-4.109266e+01	-1.220734e-02
-5.320000000000000e+01	-4.108770e+01	-1.211230e-02
-5.309999999999999e+01	-4.108273e+01	-1.201726e-02
-5.300000000000000e+01	-4.107777e+01	-1.192223e-02
-5.290000000000000e+01	-4.107281e+01	-1.182719e-02
-5.280000000000000e+01	-4.106784e+01	-1.173216e-02
-5.270000000000000e+01	-4.106287e+01	-1.163713e-02
-5.259999999999999e+01	-4.105791e+01	-1.154209e-02
-5.250000000000000e+01	-4.105294e+01	-1.144706e-02
-5.240000000000000e+01	-4.104796e+01	-1.135204e-02
-5.230000000000000e+01	-4.104299e+01	-1.125701e-02
-5.220000000000000e+01	-4.103801e+01	-1.116199e-02
-5.209999999999999e+01	-4.103304e+01	-1.106696e-02
-5.200000000000000e+01	-4.102806e+01	-1.097194e-02
-5.190000000000000e+01	-4.102308e+01	-1.087692e-02
-5.180000000000000e+01	-4.101809e+01	-1.078191e-02
-5.170000000000000e+01	-4.101311e+01	-1.068689e-02
-5.159999999999999e+01	-4.100812e+01	-1.059188e-02
-5.150000000000000e+01	-4.100313e+01	-1.049687e-02
-5.140000000000000e+01	-4.099814e+01	-1.040186e-02
-5.130000000000000e+01	-4.099315e+01	-1.030685e-02
-5.120000000000000e+01	-4.098815e+01	-1.021185e-02
-5.109999999999999e+01	-4.098315e+01	-1.011685e-02
-5.100000000000000e+01	-4.097816e+01	-1.002184e-02
-5.090000000000000e+01	-4.097315e+01	-9.926846e-03
-5.080000000000000e+01	-4.096815e+01	-9.831850e-03
-5.070000000000000e+01	-4.096314e+01	-9.736856e-03
-5.059999999999999e+01	-4.095813e+01	-9.641864e-03
-5.050000000000000e+01	-4.095312e+01	-9.546876e-03
-5.040000000000000e+01	-4.094811e+01	-9.451889e-03
-5.030000000000000e+01	-4.094310e+01	-9.356905e-03
-5.020000000000000e+01	-4.093808e+01	-9.261923e-03
-5.009999999999999e+01	-4.093306e+01	-9.166944e-03
-5.000000000000000e+01	-4.092803e+01	-9.071968e-03
-4.990000000000000e+01	-4.092301e+01	-8.976994e-03
-4.980000000000000e+01	-4.091798e+01	-8.882022e-03
-4.970000000000000e+01	-4.091294e+01	-8.787055e-03
-4.959999999999999e+01	-4.090791e+01	-8.692089e-03
-4.950000000000000e+01	-4.090287e+01	-8.597127e-03
-4.940000000000000e+01	-4.089783e+01	-8.502168e-03
-4.930000000000000e+01	-4.089279e+01	-8.407211e-03
-4.920000000000000e+01	-4.088774e+01	-8.312258e-03
-4.909999999999999e+01	-4.088269e+01	-8.217308e-03
-4.900000000000000e+01	-4.087764e+01	-8.122361e-03
-4.890000000000000e+01	-4.087258e+01	-8.027418e-03
-4.880000000000000e+01	-4.086752e+01	-7.932478e-03
-4.870000000000000e+01	-4.086246e+01	-7.837541e-03
-4.859999999999999e+01	-4.085739e+01	-7.742609e-03
-4.850000000000000e+01	-4.085232e+01	-7.647680e-03
-4.840000000000000e+01	-4.084724e+01	-7.552754e-03
-4.830000000000000e+01	-4.084217e+01	-7.457833e-03
-4.820000000000000e+01	-4.083709e+01	-7.362916e-03
-4.809999999999999e+01	-4.083200e+01	-7.268002e-03
-4.800000000000000e+01	-4.082691e+01	-7.173093e-03
-4.790000000000000e+01	-4.082181e+01	-7.078188e-03
-4.780000000000000e+01	-4.081671e+01	-6.983288e-03
-4.770000000000000e+01	-4.081161e+01	-6.888391e-03
-4.759999999999999e+01	-4.080650e+01	-6.793500e-03
-4.750000000000000e+01	-4.080139e+01	-6.698614e-03
-4.740000000000000e+01	-4.079627e+01	-6.603732e-03
-4.730000000000000e+01	-4.079115e+01	-6.508856e-03
-4.720000000000000e+01	-4.078601e+01	-6.413985e-03
-4.709999999999999e+01	-4.078088e+01	-6.319119e-03
-4.700000000000000e+01	-4.077574e+01	-6.224258e-03
-4.690000000000000e+01	-4.077060e+01	-6.129404e-03
-4.680000000000000e+01	-4.076545e+01	-6.034555e-03
-4.670000000000000e+01	-4.076029e+01	-5.939712e-03
-4.659999999999999e+01	-4.075512e+01	-5.844876e-03
-4.650000000000000e+01	-4.074995e+01	-5.750046e-03
-4.640000000000000e+01	-4.074478e+01	-5.655222e-03
-4.630000000000000e+01	-4.073959e+01	-5.560406e-03
-4.620000000000000e+01	-4.073440e+01	-5.465596e-03
-4.609999999999999e+01	-4.072921e+01	-5.370794e-03
-4.600000000000000e+01	-4.072400e+01	-5.276000e-03
-4.590000000000000e+01	-4.071878e+01	-5.181214e-03
-4.580000000000000e+01	-4.071357e+01	-5.086436e-03
-4.570000000000000e+01	-4.070833e+01	-4.991666e-03
-4.559999999999999e+01	-4.070309e+01	-4.896905e-03
-4.550000000000000e+01	-4.069785e+01	-4.802154e-03
-4.540000000000000e+01	-4.069259e+01	-4.707412e-03
-4.530000000000000e+01	-4.068732e+01	-4.612680e-03
-4.520000000000000e+01	-4.068204e+01	-4.517958e-03
-4.509999999999999e+01	-4.067675e+01	-4.423247e-03
-4.500000000000000e+01	-4.067145e+01	-4.328547e-03
-4.490000000000000e+01	-4.066614e+01	-4.233859e-03
-4.480000000000000e+01	-4.066082e+01	-4.139183e-03
-4.470000000000000e+01	-4.065548e+01	-4.044520e-03
-4.459999999999999e+01	-4.065013e+01	-3.949871e-03
-4.450000000000000e+01	-4.064476e+01	-3.855235e-03
-4.440000000000000e+01	-4.063939e+01	-3.760614e-03
-4.430000000000000e+01	-4.063399e+01	-3.666009e-03
-4.420000000000000e+01	-4.062858e+01	-3.571420e-03
-4.409999999999999e+01	-4.062315e+01	-3.476849e-03
-4.400000000000000e+01	-4.061771e+01	-3.382295e-03
-4.390000000000000e+01	-4.061224e+01	-3.287761e-03
-4.380000000000000e+01	-4.060675e+01	-3.193246e-03
-4.370000000000000e+01	-4.060125e+01	-3.098754e-03
-4.359999999999999e+01	-4.059572e+01	-3.004283e-03
-4.350000000000000e+01	-4.059016e+01	-2.909838e-03
-4.340000000000000e+01	-4.058458e+01	-2.815417e-03
-4.330000000000000e+01	-4.057898e+01	-2.721025e-03
-4.320000000000000e+01	-4.057334e+01	-2.626662e-03
-4.309999999999999e+01	-4.056767e+01	-2.532330e-03
-4.300000000000000e+01	-4.056197e+01	-2.438032e-03
-4.290000000000000e+01	-4.055623e+01	-2.343771e-03
-4.280000000000000e+01	-4.055045e+01	-2.249549e-03
-4.270000000000000e+01	-4.054463e+01	-2.155370e-03
-4.259999999999999e+01	-4.053876e+01	-2.061238e-03
-4.250000000000000e+01	-4.053284e+01	-1.967157e-03
-4.240000000000000e+01	-4.052687e+01	-1.873131e-03
-4.230000000000000e+01	-4.052083e+01	-1.779166e-03
-4.220000000000000e+01	-4.051473e+01	-1.685270e-03
-4.209999999999999e+01	-4.050855e+01	-1.591449e-03
-4.200000000000000e+01	-4.050229e+01	-1.497713e-03
-4.190000000000000e+01	-4.049593e+01	-1.404071e-03
-4.180000000000000e+01	-4.048946e+01	-1.310538e-03
-4.170000000000000e+01	-4.048287e+01	-1.217128e-03
-4.159999999999999e+01	-4.047614e+01	-1.123861e-03
-4.150000000000000e+01	-4.046924e+01	-1.030761e-03
-4.140000000000000e+01	-4.046214e+01	-9.378575e-04
-4.130000000000000e+01	-4.045481e+01	-8.451907e-04
-4.120000000000000e+01	-4.044719e+01	-7.528131e-04
-4.109999999999999e+01	-4.043921e+01	-6.607967e-04
-4.100000000000000e+01	-4.043076e+01	-5.692437e-04
-4.090000000000000e+01	-4.042170e+01	-4.783061e-04
-4.080000000000000e+01	-4.041178e+01	-3.882223e-04
-4.070000000000000e+01	-4.040060e+01	-2.993968e-04
-4.059999999999999e+01	-4.038741e+01	-2.125901e-04
-4.050000000000000e+01	-4.037029e+01	-1.297150e-04
-4.040000000000000e+01	-4.034435e+01	-5.565655e-05
-4.030000000000000e+01	-4.029105e+01	-8.952971e-06
-4.020000000000000e+01	-4.019841e+01	-1.591502e-06
-4.009999999999999e+01	-4.009862e+01	-1.382054e-06
-4.000000000000000e+01	-3.999862e+01	-1.377865e-06
-3.990000000000000e+01	-3.989862e+01	-1.377772e-06
-3.980000000000000e+01	-3.979862e+01	-1.377770e-06
-3.970000000000000e+01	-3.969862e+01	-1.377770e-06
-3.959999999999999e+01	-3.959862e+01	-1.377770e-06
-3.950000000000000e+01	-3.949862e+01	-1.377770e-06
-3.940000000000000e+01	-3.939862e+01	-1.377769e-06
-3.930000000000000e+01	-3.929862e+01	-1.377769e-06
-3.920000000000000e+01	-3.919862e+01	-1.377769e-06
-3.909999999999999e+01	-3.909862e+01	-1.377769e-06
-3.900000000000000e+01	-3.899862e+01	-1.377769e-06
-3.890000000000000e+01	-3.889862e+01	-1.377769e-06
-3.880000000000000e+01	-3.879862e+01	-1.377769e-06
-3.870000000000000e+01	-3.869862e+01	-1.377769e-06
-3.859999999999999e+01	-3.859862e+01	-1.377769e-06
-3.850000000000000e+01	-3.849862e+01	-1.377769e-06
-3.840000000000000e+01	-3.839862e+01	-1.377768e-06
-3.830000000000000e+01	-3.829862e+01	-1.377768e-06
-3.820000000000000e+01	-3.819862e+01	-1.377768e-06
-3.809999999999999e+01	-3.809862e+01	-1.377768e-06
-3.800000000000000e+01	-3.799862e+01	-1.377768e-06
-3.790000000000000e+01	-3.789862e+01	-1.377768e-06
-3.780000000000000e+01	-3.779862e+01	-1.377768e-06
-3.770000000000000e+01	-3.769862e+01	-1.377768e-06
-3.759999999999999e+01	-3.759862e+01	-1.377768e-06
-3.750000000000000e+01	-3.749862e+01	-1.377767e-06
-3.740000000000000e+01	-3.739862e+01	-1.377767e-06
-3.730000000000000e+01	-3.729862e+01	-1.377767e-06
-3.720000000000000e+01	-3.719862e+01	-1.377767e-06
-3.709999999999999e+01	-3.709862e+01	-1.377767e-06
-3.700000000000000e+01	-3.699862e+01	-1.377767e-06
-3.690000000000000e+01	-3.689862e+01	-1.377767e-06
-3.680000000000000e+01	-3.679862e+01	-1.377767e-06
-3.670000000000000e+01	-3.669862e+01	-1.377767e-06
-3.659999999999999e+01	-3.659862e+01	-1.377767e-06
-3.650000000000000e+01	-3.649862e+01	-1.377766e-06
-3.640000000000000e+01	-3.639862e+01	-1.377766e-06
-3.630000000000000e+01	-3.629862e+01	-1.377766e-06
-3.620000000000000e+01	-3.619862e+01	-1.377766e-06
-3.609999999999999e+01	-3.609862e+01	-1.377766e-06
-3.600000000000000e+01	-3.599862e+01	-1.377766e-06
-3.589999999999999e+01	-3.589862e+01	-1.377766e-06
-3.580000000000000e+01	-3.579862e+01	-1.377766e-06
-3.570000000000000e+01	-3.569862e+01	-1.377766e-06
-3.559999999999999e+01	-3.559862e+01	-1.377766e-06
-3.550000000000000e+01	-3.549862e+01	-1.377765e-06
-3.539999999999999e+01	-3.539862e+01	-1.377765e-06
-3.530000000000000e+01	-3.529862e+01	-1.377765e-06
-3.520000000000000e+01	-3.519862e+01	-1.377765e-06
-3.509999999999999e+01	-3.509862e+01	-1.377765e-06
-3.500000000000000e+01	-3.499862e+01	-1.377765e-06
-3.489999999999999e+01	-3.489862e+01	-1.377765e-06
-3.480000000000000e+01	-3.479862e+01	-1.377765e-06
-3.470000000000000e+01	-3.469862e+01	-1.377765e-06
-3.459999999999999e+01	-3.459862e+01	-1.377765e-06
-3.450000000000000e+01	-3.449862e+01	-1.377765e-06
-3.439999999999999e+01	-3.439862e+01	-1.377764e-06
-3.430000000000000e+01	-3.429862e+01	-1.377764e-06
-3.420000000000000e+01	-3.419862e+01	-1.377764e-06
-3.409999999999999e+01	-3.409862e+01	-1.377764e-06
-3.400000000000000e+01	-3.399862e+01	-1.377764e-06
-3.389999999999999e+01	-3.389862e+01	-1.377764e-06
-3.380000000000000e+01	-3.379862e+01	-1.377764e-06
-3.370000000000000e+01	-3.369862e+01	-1.377764e-06
-3.359999999999999e+01	-3.359862e+01	-1.377764e-06
-3.350000000000000e+01	-3.349862e+01	-1.377764e-06
-3.339999999999999e+01	-3.339862e+01	-1.377763e-06
-3.330000000000000e+01	-3.329862e+01	-1.377763e-06
-3.320000000000000e+01	-3.319862e+01	-1.377763e-06
-3.309999999999999e+01	-3.309862e+01	-1.377763e-06
-3.300000000000000e+01	-3.299862e+01	-1.377763e-06
-3.289999999999999e+01	-3.289862e+01	-1.377763e-06
-3.280000000000000e+01	-3.279862e+01	-1.377763e-06
-3.270000000000000e+01	-3.269862e+01	-1.377763e-06
-3.259999999999999e+01	-3.259862e+01	-1.377763e-06
-3.250000000000000e+01	-3.249862e+01	-1.377762e-06
-3.239999999999999e+01	-3.239862e+01	-1.377762e-06
-3.230000000000000e+01	-3.229862e+01	-1.377762e-06
-3.220000000000000e+01	-3.219862e+01	-1.377762e-06
-3.209999999999999e+01	-3.209862e+01	-1.377762e-06
-3.200000000000000e+01	-3.199862e+01	-1.377762e-06
-3.189999999999999e+01	-3.189862e+01	-1.377762e-06
-3.180000000000000e+01	-3.179862e+01	-1.377762e-06
-3.170000000000000e+01	-3.169862e+01	-1.377762e-06
-3.159999999999999e+01	-3.159862e+01	-1.377762e-06
-3.150000000000000e+01	-3.149862e+01	-1.377761e-06
-3.139999999999999e+01	-3.139862e+01	-1.377761e-06
-3.130000000000000e+01	-3.129862e+01	-1.377761e-06
-3.120000000000000e+01	-3.119862e+01	-1.377761e-06
-3.109999999999999e+01	-3.109862e+01	-1.377761e-06
-3.100000000000000e+01	-3.099862e+01	-1.377761e-06
-3.089999999999999e+01	-3.089862e+01	-1.377761e-06
-3.080000000000000e+01	-3.079862e+01	-1.377761e-06
-3.070000000000000e+01	-3.069862e+01	-1.377761e-06
-3.059999999999999e+01	-3.059862e+01	-1.377761e-06
-3.050000000000000e+01	-3.049862e+01	-1.377761e-06
-3.039999999999999e+01	-3.039862e+01	-1.377760e-06
-3.030000000000000e+01	-3.029862e+01	-1.377760e-06
-3.020000000000000e+01	-3.019862e+01	-1.377760e-06
-3.009999999999999e+01	-3.009862e+01	-1.377760e-06
-3.000000000000000e+01	-2.999862e+01	-1.377760e-06
-2.989999999999999e+01	-2.989862e+01	-1.377760e-06
-2.980000000000000e+01	-2.979862e+01	-1.377760e-06
-2.970000000000000e+01	-2.969862e+01	-1.377760e-06
-2.959999999999999e+01	-2.959862e+01	-1.377760e-06
-2.950000000000000e+01	-2.949862e+01	-1.377760e-06
-2.939999999999999e+01	-2.939862e+01	-1.377759e-06
-2.930000000000000e+01	-2.929862e+01	-1.377759e-06
-2.920000000000000e+01	-2.919862e+01	-1.377759e-06
-2.909999999999999e+01	-2.909862e+01	-1.377759e-06
-2.900000000000000e+01	-2.899862e+01	-1.377759e-06
-2.889999999999999e+01	-2.889862e+01	-1.377759e-06
-2.880000000000000e+01	-2.879862e+01	-1.377759e-06
-2.870000000000000e+01	-2.869862e+01	-1.377759e-06
-2.859999999999999e+01	-2.859862e+01	-1.377759e-06
-2.850000000000000e+01	-2.849862e+01	-1.377759e-06
-2.839999999999999e+01	-2.839862e+01	-1.377758e-06
-2.830000000000000e+01	-2.829862e+01	-1.377758e-06
-2.820000000000000e+01	-2.819862e+01	-1.377758e-06
-2.809999999999999e+01	-2.809862e+01	-1.377758e-06
-2.800000000000000e+01	-2.799862e+01	-1.377758e-06
-2.789999999999999e+01	-2.789862e+01	-1.377758e-06
-2.780000000000000e+01	-2.779862e+01	-1.377758e-06
-2.770000000000000e+01	-2.769862e+01	-1.377758e-06
-2.759999999999999e+01	-2.759862e+01	-1.377758e-06
-2.750000000000000e+01	-2.749862e+01	-1.377757e-06
-2.739999999999999e+01	-2.739862e+01	-1.377757e-06
-2.730000000000000e+01	-2.729862e+01	-1.377757e-06
-2.720000000000000e+01	-2.719862e+01	-1.377757e-06
-2.709999999999999e+01	-2.709862e+01	-1.377757e-06
-2.700000000000000e+01	-2.699862e+01	-1.377757e-06
-2.689999999999999e+01	-2.689862e+01	-1.377757e-06
-2.680000000000000e+01	-2.679862e+01	-1.377757e-06
-2.670000000000000e+01	-2.669862e+01	-1.377757e-06
-2.659999999999999e+01	-2.659862e+01	-1.377757e-06
-2.650000000000000e+01	-2.649862e+01	-1.377756e-06
-2.639999999999999e+01	-2.639862e+01	-1.377756e-06
-2.630000000000000e+01	-2.629862e+01	-1.377756e-06
-2.620000000000000e+01	-2.619862e+01	-1.377756e-06
-2.609999999999999e+01	-2.609862e+01	-1.377756e-06
-2.600000000000000e+01	-2.599862e+01	-1.377756e-06
-2.589999999999999e+01	-2.589862e+01	-1.377756e-06
-2.580000000000000e+01	-2.579862e+01	-1.377756e-06
-2.570000000000000e+01	-2.569862e+01	-1.377756e-06
-2.559999999999999e+01	-2.559862e+01	-1.377756e-06
-2.550000000000000e+01	-2.549862e+01	-1.377756e-06
-2.539999999999999e+01	-2.539862e+01	-1.377755e-06
-2.530000000000000e+01	-2.529862e+01	-1.377755e-06
-2.520000000000000e+01	-2.519862e+01	-1.377755e-06
-2.509999999999999e+01	-2.509862e+01	-1.377755e-06
-2.500000000000000e+01	-2.499862e+01	-1.377755e-06
-2.489999999999999e+01	-2.489862e+01	-1.377755e-06
-2.480000000000000e+01	-2.479862e+01	-1.377755e-06
-2.470000000000000e+01	-2.469862e+01	-1.377755e-06
-2.459999999999999e+01	-2.459862e+01	-1.377755e-06
-2.450000000000000e+01	-2.449862e+01	-1.377755e-06
-2.439999999999999e+01	-2.439862e+01	-1.377754e-06
-2.430000000000000e+01	-2.429862e+01	-1.377754e-06
-2.420000000000000e+01	-2.419862e+01	-1.377754e-06
-2.409999999999999e+01	-2.409862e+01	-1.377754e-06
-2.400000000000000e+01	-2.399862e+01	-1.377754e-06
-2.389999999999999e+01	-2.389862e+01	-1.377754e-06
-2.380000000000000e+01	-2.379862e+01	-1.377754e-06
-2.370000000000000e+01	-2.369862e+01	-1.377754e-06
-2.359999999999999e+01	-2.359862e+01	-1.377754e-06
-2.350000000000000e+01	-2.349862e+01	-1.377754e-06
-2.339999999999999e+01	-2.339862e+01	-1.377753e-06
-2.330000000000000e+01	-2.329862e+01	-1.377753e-06
-2.319999999999999e+01	-2.319862e+01	-1.377753e-06
-2.309999999999999e+01	-2.309862e+01	-1.377753e-06
-2.300000000000000e+01	-2.299862e+01	-1.377753e-06
-2.289999999999999e+01	-2.289862e+01	-1.377753e-06
-2.280000000000000e+01	-2.279862e+01	-1.377753e-06
-2.269999999999999e+01	-2.269862e+01	-1.377753e-06
-2.259999999999999e+01	-2.259862e+01	-1.377753e-06
-2.250000000000000e+01	-2.249862e+01	-1.377752e-06
-2.239999999999999e+01	-2.239862e+01	-1.377752e-06
-2.230000000000000e+01	-2.229862e+01	-1.377752e-06
-2.219999999999999e+01	-2.219862e+01	-1.377752e-06
-2.209999999999999e+01	-2.209862e+01	-1.377752e-06
-2.200000000000000e+01	-2.199862e+01	-1.377752e-06
-2.189999999999999e+01	-2.189862e+01	-1.377752e-06
-2.180000000000000e+01	-2.179862e+01	-1.377752e-06
-2.169999999999999e+01	-2.169862e+01	-1.377752e-06
-2.159999999999999e+01	-2.159862e+01	-1.377752e-06
-2.150000000000000e+01	-2.149862e+01	-1.377751e-06
-2.139999999999999e+01	-2.139862e+01	-1.377751e-06
-2.130000000000000e+01	-2.129862e+01	-1.377751e-06
-2.119999999999999e+01	-2.119862e+01	-1.377751e-06
-2.109999999999999e+01	-2.109862e+01	-1.377751e-06
-2.100000000000000e+01	-2.099862e+01	-1.377751e-06
-2.089999999999999e+01	-2.089862e+01	-1.377751e-06
-2.080000000000000e+01	-2.079862e+01	-1.377751e-06
-2.069999999999999e+01	-2.069862e+01	-1.377751e-06
-2.059999999999999e+01	-2.059862e+01	-1.377751e-06
-2.050000000000000e+01	-2.049862e+01	-1.377751e-06
-2.039999999999999e+01	-2.039862e+01	-1.377750e-06
-2.030000000000000e+01	-2.029862e+01	-1.377750e-06
-2.019999999999999e+01	-2.019862e+01	-1.377750e-06
-2.009999999999999e+01	-2.009862e+01	-1.377750e-06
-2.000000000000000e+01	-1.999862e+01	-1.377750e-06
-1.989999999999999e+01	-1.989862e+01	-1.377750e-06
-1.980000000000000e+01	-1.979862e+01	-1.377750e-06
-1.969999999999999e+01	-1.969862e+01	-1.377750e-06
-1.959999999999999e+01	-1.959862e+01	-1.377750e-06
-1.950000000000000e+01	-1.949862e+01	-1.377750e-06
-1.939999999999999e+01	-1.939862e+01	-1.377749e-06
-1.930000000000000e+01	-1.929862e+01	-1.377749e-06
-1.919999999999999e+01	-1.919862e+01	-1.377749e-06
-1.909999999999999e+01	-1.909862e+01	-1.377749e-06
-1.900000000000000e+01	-1.899862e+01	-1.377749e-06
-1.889999999999999e+01	-1.889862e+01	-1.377749e-06
-1.880000000000000e+01	-1.879862e+01	-1.377749e-06
-1.869999999999999e+01	-1.869862e+01	-1.377749e-06
-1.859999999999999e+01	-1.859862e+01	-1.377749e-06
-1.850000000000000e+01	-1.849862e+01	-1.377749e-06
-1.839999999999999e+01	-1.839862e+01	-1.377748e-06
-1.830000000000000e+01	-1.829862e+01	-1.377748e-06
-1.819999999999999e+01	-1.819862e+01	-1.377748e-06
-1.809999999999999e+01	-1.809862e+01	-1.377748e-06
-1.800000000000000e+01	-1.799862e+01	-1.377748e-06
-1.789999999999999e+01	-1.789862e+01	-1.377748e-06
-1.780000000000000e+01	-1.779862e+01	-1.377748e-06
-1.769999999999999e+01	-1.769862e+01	-1.377748e-06
-1.759999999999999e+01	-1.759862e+01	-1.377748e-06
-1.750000000000000e+01	-1.749862e+01	-1.377747e-06
-1.739999999999999e+01	-1.739862e+01	-1.377747e-06
-1.730000000000000e+01	-1.729862e+01	-1.377747e-06
-1.719999999999999e+01	-1.719862e+01	-1.377747e-06
-1.709999999999999e+01	-1.709862e+01	-1.377747e-06
-1.700000000000000e+01	-1.699862e+01	-1.377747e-06
-1.689999999999999e+01	-1.689862e+01	-1.377747e-06
-1.680000000000000e+01	-1.679862e+01	-1.377747e-06
-1.669999999999999e+01	-1.669862e+01	-1.377747e-06
-1.659999999999999e+01	-1.659862e+01	-1.377747e-06
-1.650000000000000e+01	-1.649862e+01	-1.377746e-06
-1.639999999999999e+01	-1.639862e+01	-1.377746e-06
-1.630000000000000e+01	-1.629862e+01	-1.377746e-06
-1.619999999999999e+01	-1.619862e+01	-1.377746e-06
-1.609999999999999e+01	-1.609862e+01	-1.377746e-06
-1.600000000000000e+01	-1.599862e+01	-1.377746e-06
-1.589999999999999e+01	-1.589862e+01	-1.377746e-06
-1.580000000000000e+01	-1.579862e+01	-1.377746e-06
-1.569999999999999e+01	-1.569862e+01	-1.377746e-06
-1.559999999999999e+01	-1.559862e+01	-1.377746e-06
-1.550000000000000e+01	-1.549862e+01	-1.377746e-06
-1.539999999999999e+01	-1.539862e+01	-1.377745e-06
-1.530000000000000e+01	-1.529862e+01	-1.377745e-06
-1.519999999999999e+01	-1.519862e+01	-1.377745e-06
-1.509999999999999e+01	-1.509862e+01	-1.377745e-06
-1.500000000000000e+01	-1.499862e+01	-1.377745e-06
-1.489999999999999e+01	-1.489862e+01	-1.377745e-06
-1.480000000000000e+01	-1.479862e+01	-1.377745e-06
-1.469999999999999e+01	-1.469862e+01	-1.377745e-06
-1.459999999999999e+01	-1.459862e+01	-1.377745e-06
-1.450000000000000e+01	-1.449862e+01	-1.377745e-06
-1.439999999999999e+01	-1.439862e+01	-1.377744e-06
-1.430000000000000e+01	-1.429862e+01	-1.377744e-06
-1.419999999999999e+01	-1.419862e+01	-1.377744e-06
-1.409999999999999e+01	-1.409862e+01	-1.377744e-06
-1.400000000000000e+01	-1.399862e+01	-1.377744e-06
-1.389999999999999e+01	-1.389862e+01	-1.377744e-06
-1.380000000000000e+01	-1.379862e+01	-1.377744e-06
-1.369999999999999e+01	-1.369862e+01	-1.377744e-06
-1.359999999999999e+01	-1.359862e+01	-1.377744e-06
-1.350000000000000e+01	-1.349862e+01	-1.377744e-06
-1.339999999999999e+01	-1.339862e+01	-1.377743e-06
-1.330000000000000e+01	-1.329862e+01	-1.377743e-06
-1.319999999999999e+01	-1.319862e+01	-1.377743e-06
-1.309999999999999e+01	-1.309862e+01	-1.377743e-06
-1.300000000000000e+01	-1.299862e+01	-1.377743e-06
-1.289999999999999e+01	-1.289862e+01	-1.377743e-06
-1.280000000000000e+01	-1.279862e+01	-1.377743e-06
-1.269999999999999e+01	-1.269862e+01	-1.377743e-06
-1.259999999999999e+01	-1.259862e+01	-1.377743e-06
-1.250000000000000e+01	-1.249862e+01	-1.377742e-06
-1.239999999999999e+01	-1.239862e+01	-1.377742e-06
-1.230000000000000e+01	-1.229862e+01	-1.377742e-06
-1.219999999999999e+01	-1.219862e+01	-1.377742e-06
-1.209999999999999e+01	-1.209862e+01	-1.377742e-06
-1.200000000000000e+01	-1.199862e+01	-1.377742e-06
-1.189999999999999e+01	-1.189862e+01	-1.377742e-06
-1.180000000000000e+01	-1.179862e+01	-1.377742e-06
-1.169999999999999e+01	-1.169862e+01	-1.377742e-06
-1.159999999999999e+01	-1.159862e+01	-1.377742e-06
-1.150000000000000e+01	-1.149862e+01	-1.377741e-06
-1.139999999999999e+01	-1.139862e+01	-1.377741e-06
-1.130000000000000e+01	-1.129862e+01	-1.377741e-06
-1.119999999999999e+01	-1.119862e+01	-1.377741e-06
-1.109999999999999e+01	-1.109862e+01	-1.377741e-06
-1.100000000000000e+01	-1.099862e+01	-1.377741e-06
-1.089999999999999e+01	-1.089862e+01	-1.377741e-06
-1.080000000000000e+01	-1.079862e+01	-1.377741e-06
-1.069999999999999e+01	-1.069862e+01	-1.377741e-06
-1.059999999999999e+01	-1.059862e+01	-1.377741e-06
-1.050000000000000e+01	-1.049862e+01	-1.377741e-06
-1.039999999999999e+01	-1.039862e+01	-1.377740e-06
-1.030000000000000e+01	-1.029862e+01	-1.377740e-06
-1.019999999999999e+01	-1.019862e+01	-1.377740e-06
-1.009999999999999e+01	-1.009862e+01	-1.377740e-06
-1.000000000000000e+01	-9.998622e+00	-1.377740e-06
-9.899999999999991e+00	-9.898623e+00	-1.377740e-06
-9.799999999999997e+00	-9.798622e+00	-1.377740e-06
-9.699999999999989e+00	-9.698623e+00	-1.377740e-06
-9.599999999999994e+00	-9.598622e+00	-1.377740e-06
-9.500000000000000e+00	-9.498622e+00	-1.377740e-06
-9.399999999999991e+00	-9.398623e+00	-1.377739e-06
-9.299999999999997e+00	-9.298622e+00	-1.377739e-06
-9.199999999999989e+00	-9.198623e+00	-1.377739e-06
-9.099999999999994e+00	-9.098622e+00	-1.377739e-06
-9.000000000000000e+00	-8.998622e+00	-1.377739e-06
-8.899999999999991e+00	-8.898623e+00	-1.377739e-06
-8.799999999999997e+00	-8.798622e+00	-1.377739e-06
-8.699999999999989e+00	-8.698623e+00	-1.377739e-06
-8.599999999999994e+00	-8.598622e+00	-1.377739e-06
-8.500000000000000e+00	-8.498622e+00	-1.377738e-06
-8.399999999999991e+00	-8.398623e+00	-1.377738e-06
-8.299999999999997e+00	-8.298622e+00	-1.377738e-06
-8.199999999999989e+00	-8.198623e+00	-1.377738e-06
-8.099999999999994e+00	-8.098622e+00	-1.377738e-06
-8.000000000000000e+00	-7.998622e+00	-1.377738e-06
-7.899999999999991e+00	-7.898622e+00	-1.377738e-06
-7.799999999999997e+00	-7.798622e+00	-1.377738e-06
-7.699999999999989e+00	-7.698622e+00	-1.377738e-06
-7.599999999999994e+00	-7.598622e+00	-1.377738e-06
-7.500000000000000e+00	-7.498622e+00	-1.377737e-06
-7.399999999999991e+00	-7.398622e+00	-1.377737e-06
-7.299999999999997e+00	-7.298622e+00	-1.377737e-06
-7.199999999999989e+00	-7.198622e+00	-1.377737e-06
