V1	I(D1)
-3.350000000000000e+00	-1.189221e-03
-3.340000000000000e+00	-1.180113e-03
-3.330000000000000e+00	-1.171026e-03
-3.320000000000000e+00	-1.161961e-03
-3.310000000000000e+00	-1.152919e-03
-3.300000000000000e+00	-1.143902e-03
-3.290000000000000e+00	-1.134910e-03
-3.280000000000000e+00	-1.125945e-03
-3.270000000000000e+00	-1.117009e-03
-3.260000000000000e+00	-1.108102e-03
-3.250000000000000e+00	-1.099226e-03
-3.240000000000000e+00	-1.090384e-03
-3.230000000000000e+00	-1.081576e-03
-3.220000000000000e+00	-1.072806e-03
-3.210000000000000e+00	-1.064074e-03
-3.200000000000000e+00	-1.055385e-03
-3.190000000000000e+00	-1.046739e-03
-3.180000000000000e+00	-1.038141e-03
-3.170000000000000e+00	-1.029593e-03
-3.160000000000000e+00	-1.021099e-03
-3.149999999999999e+00	-1.012662e-03
-3.140000000000000e+00	-1.004287e-03
-3.130000000000000e+00	-9.959775e-04
-3.120000000000000e+00	-9.877395e-04
-3.109999999999999e+00	-9.795782e-04
-3.100000000000000e+00	-9.714999e-04
-3.090000000000000e+00	-9.635114e-04
-3.080000000000000e+00	-9.556202e-04
-3.070000000000000e+00	-9.478350e-04
-3.060000000000000e+00	-9.401652e-04
-3.050000000000000e+00	-9.326217e-04
-3.040000000000000e+00	-9.252161e-04
-3.030000000000000e+00	-9.179619e-04
-3.020000000000000e+00	-9.108740e-04
-3.010000000000000e+00	-9.039692e-04
-3.000000000000000e+00	-8.972658e-04
-2.990000000000000e+00	-8.907845e-04
-2.980000000000000e+00	-8.845479e-04
-2.970000000000000e+00	-8.785804e-04
-2.960000000000000e+00	-8.729082e-04
-2.950000000000000e+00	-8.675584e-04
-2.940000000000000e+00	-8.625587e-04
-2.930000000000000e+00	-8.579353e-04
-2.920000000000000e+00	-8.537116e-04
-2.910000000000000e+00	-8.499058e-04
-2.899999999999999e+00	-8.465287e-04
-2.890000000000000e+00	-8.435812e-04
-2.880000000000000e+00	-8.410531e-04
-2.870000000000000e+00	-8.389232e-04
-2.859999999999999e+00	-8.371599e-04
-2.850000000000000e+00	-8.357241e-04
-2.840000000000000e+00	-8.345728e-04
-2.830000000000000e+00	-8.336621e-04
-2.820000000000000e+00	-8.329500e-04
-2.810000000000000e+00	-8.323985e-04
-2.800000000000000e+00	-8.319749e-04
-2.790000000000000e+00	-8.316516e-04
-2.780000000000000e+00	-8.314060e-04
-2.770000000000000e+00	-8.312202e-04
-2.760000000000000e+00	-8.310800e-04
-2.750000000000000e+00	-8.309745e-04
-2.740000000000000e+00	-8.308953e-04
-2.730000000000000e+00	-8.308359e-04
-2.720000000000000e+00	-8.307914e-04
-2.710000000000000e+00	-8.307580e-04
-2.700000000000000e+00	-8.307330e-04
-2.690000000000000e+00	-8.307144e-04
-2.680000000000000e+00	-8.307004e-04
-2.670000000000000e+00	-8.306900e-04
-2.660000000000000e+00	-8.306822e-04
-2.649999999999999e+00	-8.306763e-04
-2.640000000000000e+00	-8.306720e-04
-2.630000000000000e+00	-8.306687e-04
-2.620000000000000e+00	-8.306663e-04
-2.609999999999999e+00	-8.306645e-04
-2.600000000000000e+00	-8.306631e-04
-2.590000000000000e+00	-8.306621e-04
-2.580000000000000e+00	-8.306613e-04
-2.570000000000000e+00	-8.306607e-04
-2.560000000000000e+00	-8.306603e-04
-2.550000000000000e+00	-8.306600e-04
-2.540000000000000e+00	-8.306598e-04
-2.530000000000000e+00	-8.306596e-04
-2.520000000000000e+00	-8.306595e-04
-2.510000000000000e+00	-8.306594e-04
-2.500000000000000e+00	-8.306593e-04
-2.490000000000000e+00	-8.306592e-04
-2.480000000000000e+00	-8.306592e-04
-2.470000000000000e+00	-8.306592e-04
-2.460000000000000e+00	-8.306592e-04
-2.450000000000000e+00	-8.306591e-04
-2.440000000000000e+00	-8.306591e-04
-2.430000000000000e+00	-8.306591e-04
-2.420000000000000e+00	-8.306591e-04
-2.410000000000000e+00	-8.306591e-04
-2.399999999999999e+00	-8.306591e-04
-2.390000000000000e+00	-8.306591e-04
-2.380000000000000e+00	-8.306591e-04
-2.370000000000000e+00	-8.306591e-04
-2.359999999999999e+00	-8.306591e-04
-2.350000000000000e+00	-8.306591e-04
-2.340000000000000e+00	-8.306591e-04
-2.330000000000000e+00	-8.306591e-04
-2.320000000000000e+00	-8.306591e-04
-2.310000000000000e+00	-8.306591e-04
-2.300000000000000e+00	-8.306591e-04
-2.290000000000000e+00	-8.306591e-04
-2.280000000000000e+00	-8.306591e-04
-2.270000000000000e+00	-8.306591e-04
-2.260000000000000e+00	-8.306591e-04
-2.250000000000000e+00	-8.306591e-04
-2.240000000000000e+00	-8.306591e-04
-2.230000000000000e+00	-8.306591e-04
-2.220000000000000e+00	-8.306591e-04
-2.210000000000000e+00	-8.306591e-04
-2.200000000000000e+00	-8.306591e-04
-2.190000000000000e+00	-8.306591e-04
-2.180000000000000e+00	-8.306591e-04
-2.170000000000000e+00	-8.306591e-04
-2.160000000000000e+00	-8.306591e-04
-2.149999999999999e+00	-8.306591e-04
-2.140000000000000e+00	-8.306591e-04
-2.130000000000000e+00	-8.306591e-04
-2.120000000000000e+00	-8.306591e-04
-2.109999999999999e+00	-8.306591e-04
-2.100000000000000e+00	-8.306591e-04
-2.090000000000000e+00	-8.306591e-04
-2.080000000000000e+00	-8.306591e-04
-2.069999999999999e+00	-8.306591e-04
-2.060000000000000e+00	-8.306591e-04
-2.050000000000000e+00	-8.306591e-04
-2.040000000000000e+00	-8.306591e-04
-2.030000000000000e+00	-8.306591e-04
-2.020000000000000e+00	-8.306591e-04
-2.010000000000000e+00	-8.306591e-04
-2.000000000000000e+00	-8.306591e-04
-1.990000000000000e+00	-8.306591e-04
-1.980000000000000e+00	-8.306591e-04
-1.970000000000001e+00	-8.306591e-04
-1.959999999999999e+00	-8.306591e-04
-1.949999999999999e+00	-8.306591e-04
-1.940000000000000e+00	-8.306591e-04
-1.930000000000000e+00	-8.306591e-04
-1.920000000000000e+00	-8.306591e-04
-1.910000000000000e+00	-8.306591e-04
-1.900000000000000e+00	-8.306591e-04
-1.890000000000001e+00	-8.306591e-04
-1.879999999999999e+00	-8.306591e-04
-1.869999999999999e+00	-8.306591e-04
-1.859999999999999e+00	-8.306591e-04
-1.850000000000000e+00	-8.306591e-04
-1.840000000000000e+00	-8.306591e-04
-1.830000000000000e+00	-8.306591e-04
-1.820000000000000e+00	-8.306591e-04
-1.810000000000000e+00	-8.306591e-04
-1.800000000000001e+00	-8.306591e-04
-1.789999999999999e+00	-8.306591e-04
-1.779999999999999e+00	-8.306591e-04
-1.770000000000000e+00	-8.306591e-04
-1.760000000000000e+00	-8.306591e-04
-1.750000000000000e+00	-8.306591e-04
-1.740000000000000e+00	-8.306591e-04
-1.730000000000000e+00	-8.306591e-04
-1.720000000000001e+00	-8.306591e-04
-1.709999999999999e+00	-8.306591e-04
-1.699999999999999e+00	-8.306591e-04
-1.690000000000000e+00	-8.306591e-04
-1.680000000000000e+00	-8.306591e-04
-1.670000000000000e+00	-8.306591e-04
-1.660000000000000e+00	-8.306591e-04
-1.650000000000000e+00	-8.306591e-04
-1.640000000000001e+00	-8.306591e-04
-1.629999999999999e+00	-8.306591e-04
-1.619999999999999e+00	-8.306591e-04
-1.609999999999999e+00	-8.306591e-04
-1.600000000000000e+00	-8.306591e-04
-1.590000000000000e+00	-8.306591e-04
-1.580000000000000e+00	-8.306591e-04
-1.570000000000000e+00	-8.306591e-04
-1.560000000000000e+00	-8.306591e-04
-1.550000000000001e+00	-8.306591e-04
-1.539999999999999e+00	-8.306591e-04
-1.529999999999999e+00	-8.306591e-04
-1.520000000000000e+00	-8.306591e-04
-1.510000000000000e+00	-8.306590e-04
-1.500000000000000e+00	-8.306590e-04
-1.490000000000000e+00	-8.306590e-04
-1.480000000000000e+00	-8.306589e-04
-1.470000000000001e+00	-8.306589e-04
-1.459999999999999e+00	-8.306589e-04
-1.449999999999999e+00	-8.306588e-04
-1.440000000000000e+00	-8.306588e-04
-1.430000000000000e+00	-8.306587e-04
-1.420000000000000e+00	-8.306585e-04
-1.410000000000000e+00	-8.306584e-04
-1.400000000000000e+00	-8.306582e-04
-1.390000000000001e+00	-8.306580e-04
-1.379999999999999e+00	-8.306577e-04
-1.369999999999999e+00	-8.306574e-04
-1.359999999999999e+00	-8.306568e-04
-1.350000000000000e+00	-8.306563e-04
-1.340000000000000e+00	-8.306555e-04
-1.330000000000000e+00	-8.306545e-04
-1.320000000000000e+00	-8.306532e-04
-1.310000000000000e+00	-8.306516e-04
-1.299999999999999e+00	-8.306496e-04
-1.289999999999999e+00	-8.306470e-04
-1.279999999999999e+00	-8.306436e-04
-1.270000000000000e+00	-8.306394e-04
-1.260000000000000e+00	-8.306340e-04
-1.250000000000000e+00	-8.306271e-04
-1.240000000000000e+00	-8.306184e-04
-1.230000000000000e+00	-8.306072e-04
-1.220000000000001e+00	-8.305929e-04
-1.209999999999999e+00	-8.305748e-04
-1.199999999999999e+00	-8.305517e-04
-1.190000000000000e+00	-8.305222e-04
-1.180000000000000e+00	-8.304847e-04
-1.170000000000000e+00	-8.304371e-04
-1.160000000000000e+00	-8.303765e-04
-1.150000000000000e+00	-8.302995e-04
-1.140000000000001e+00	-8.302017e-04
-1.129999999999999e+00	-8.300776e-04
-1.119999999999999e+00	-8.299206e-04
-1.109999999999999e+00	-8.297222e-04
-1.100000000000000e+00	-8.294718e-04
-1.090000000000000e+00	-8.291570e-04
-1.080000000000000e+00	-8.287622e-04
-1.070000000000000e+00	-8.282696e-04
-1.060000000000000e+00	-8.276576e-04
-1.049999999999999e+00	-8.269021e-04
-1.039999999999999e+00	-8.259759e-04
-1.029999999999999e+00	-8.248497e-04
-1.020000000000000e+00	-8.234929e-04
-1.010000000000000e+00	-8.218752e-04
-1.000000000000000e+00	-8.199679e-04
-9.900000000000002e-01	-8.177456e-04
-9.800000000000004e-01	-8.151880e-04
-9.700000000000006e-01	-8.122808e-04
-9.599999999999991e-01	-8.090162e-04
-9.499999999999993e-01	-8.053929e-04
-9.399999999999995e-01	-8.014156e-04
-9.299999999999997e-01	-7.970943e-04
-9.199999999999999e-01	-7.924425e-04
-9.100000000000001e-01	-7.874769e-04
-9.000000000000004e-01	-7.822156e-04
-8.900000000000006e-01	-7.766776e-04
-8.799999999999990e-01	-7.708820e-04
-8.699999999999992e-01	-7.648475e-04
-8.599999999999994e-01	-7.585921e-04
-8.499999999999996e-01	-7.521327e-04
-8.399999999999999e-01	-7.454850e-04
-8.300000000000001e-01	-7.386637e-04
-8.200000000000003e-01	-7.316822e-04
-8.100000000000005e-01	-7.245530e-04
-7.999999999999989e-01	-7.172871e-04
-7.899999999999991e-01	-7.098951e-04
-7.799999999999994e-01	-7.023861e-04
-7.699999999999996e-01	-6.947689e-04
-7.599999999999998e-01	-6.870509e-04
-7.500000000000000e-01	-6.792395e-04
-7.400000000000002e-01	-6.713409e-04
-7.300000000000004e-01	-6.633610e-04
-7.200000000000006e-01	-6.553053e-04
-7.099999999999991e-01	-6.471787e-04
-6.999999999999993e-01	-6.389855e-04
-6.899999999999995e-01	-6.307299e-04
-6.799999999999997e-01	-6.224157e-04
-6.699999999999999e-01	-6.140464e-04
-6.600000000000001e-01	-6.056252e-04
-6.500000000000004e-01	-5.971549e-04
-6.400000000000006e-01	-5.886383e-04
-6.299999999999990e-01	-5.800780e-04
-6.199999999999992e-01	-5.714762e-04
-6.099999999999994e-01	-5.628351e-04
-5.999999999999996e-01	-5.541567e-04
-5.899999999999999e-01	-5.454429e-04
-5.800000000000001e-01	-5.366954e-04
-5.700000000000003e-01	-5.279158e-04
-5.600000000000005e-01	-5.191057e-04
-5.499999999999989e-01	-5.102664e-04
-5.399999999999991e-01	-5.013992e-04
-5.299999999999994e-01	-4.925055e-04
-5.199999999999996e-01	-4.835863e-04
-5.099999999999998e-01	-4.746427e-04
-5.000000000000000e-01	-4.656758e-04
-4.900000000000002e-01	-4.566866e-04
-4.800000000000004e-01	-4.476758e-04
-4.700000000000006e-01	-4.386445e-04
-4.599999999999991e-01	-4.295934e-04
-4.499999999999993e-01	-4.205232e-04
-4.399999999999995e-01	-4.114347e-04
-4.299999999999997e-01	-4.023285e-04
-4.199999999999999e-01	-3.932054e-04
-4.100000000000001e-01	-3.840658e-04
-4.000000000000004e-01	-3.749105e-04
-3.900000000000006e-01	-3.657399e-04
-3.799999999999990e-01	-3.565546e-04
-3.699999999999992e-01	-3.473550e-04
-3.599999999999994e-01	-3.381417e-04
-3.499999999999996e-01	-3.289151e-04
-3.399999999999999e-01	-3.196756e-04
-3.300000000000001e-01	-3.104237e-04
-3.200000000000003e-01	-3.011596e-04
-3.100000000000005e-01	-2.918839e-04
-2.999999999999989e-01	-2.825969e-04
-2.899999999999991e-01	-2.732988e-04
-2.799999999999994e-01	-2.639900e-04
-2.699999999999996e-01	-2.546709e-04
-2.599999999999998e-01	-2.453418e-04
-2.500000000000000e-01	-2.360029e-04
-2.400000000000002e-01	-2.266544e-04
-2.300000000000004e-01	-2.172968e-04
-2.200000000000006e-01	-2.079301e-04
-2.099999999999991e-01	-1.985547e-04
-1.999999999999993e-01	-1.891708e-04
-1.899999999999995e-01	-1.797787e-04
-1.799999999999997e-01	-1.703784e-04
-1.699999999999999e-01	-1.609703e-04
-1.600000000000001e-01	-1.515546e-04
-1.500000000000004e-01	-1.421314e-04
-1.400000000000006e-01	-1.327009e-04
-1.299999999999990e-01	-1.232633e-04
-1.199999999999992e-01	-1.138188e-04
-1.099999999999994e-01	-1.043676e-04
-9.999999999999964e-02	-9.490970e-05
-8.999999999999986e-02	-8.544540e-05
-8.000000000000007e-02	-7.597481e-05
-7.000000000000028e-02	-6.649808e-05
-6.000000000000050e-02	-5.701533e-05
-4.999999999999893e-02	-4.752672e-05
-3.999999999999915e-02	-3.803236e-05
-2.999999999999936e-02	-2.853239e-05
-1.999999999999957e-02	-1.902693e-05
-9.999999999999787e-03	-9.516093e-06
0.000000000000000e+00	0.000000e+00
9.999999999999787e-03	9.521239e-06
1.999999999999957e-02	1.904752e-05
2.999999999999936e-02	2.857873e-05
4.000000000000092e-02	3.811477e-05
5.000000000000071e-02	4.765555e-05
6.000000000000050e-02	5.720097e-05
7.000000000000028e-02	6.675093e-05
8.000000000000007e-02	7.630535e-05
8.999999999999986e-02	8.586414e-05
9.999999999999964e-02	9.542721e-05
1.099999999999994e-01	1.049945e-04
1.200000000000010e-01	1.145659e-04
1.300000000000008e-01	1.241413e-04
1.400000000000006e-01	1.337207e-04
1.500000000000004e-01	1.433040e-04
1.600000000000001e-01	1.528911e-04
1.699999999999999e-01	1.624820e-04
1.799999999999997e-01	1.720766e-04
1.899999999999995e-01	1.816748e-04
2.000000000000011e-01	1.912765e-04
2.100000000000009e-01	2.008817e-04
2.200000000000006e-01	2.104904e-04
2.300000000000004e-01	2.201024e-04
2.400000000000002e-01	2.297177e-04
2.500000000000000e-01	2.393363e-04
2.599999999999998e-01	2.489581e-04
2.699999999999996e-01	2.585831e-04
2.799999999999994e-01	2.682111e-04
2.900000000000009e-01	2.778422e-04
3.000000000000007e-01	2.874763e-04
3.100000000000005e-01	2.971133e-04
3.200000000000003e-01	3.067532e-04
3.300000000000001e-01	3.163960e-04
3.399999999999999e-01	3.260416e-04
3.499999999999996e-01	3.356900e-04
3.599999999999994e-01	3.453410e-04
3.700000000000010e-01	3.549948e-04
3.800000000000008e-01	3.646512e-04
3.900000000000006e-01	3.743102e-04
4.000000000000004e-01	3.839717e-04
4.100000000000001e-01	3.936357e-04
4.199999999999999e-01	4.033023e-04
4.299999999999997e-01	4.129712e-04
4.399999999999995e-01	4.226426e-04
4.500000000000011e-01	4.323164e-04
4.600000000000009e-01	4.419925e-04
4.700000000000006e-01	4.516709e-04
4.800000000000004e-01	4.613515e-04
4.900000000000002e-01	4.710344e-04
5.000000000000000e-01	4.807196e-04
5.099999999999998e-01	4.904069e-04
5.199999999999996e-01	5.000963e-04
5.299999999999994e-01	5.097878e-04
5.400000000000009e-01	5.194815e-04
5.500000000000007e-01	5.291772e-04
5.600000000000005e-01	5.388749e-04
5.700000000000003e-01	5.485746e-04
5.800000000000001e-01	5.582763e-04
5.899999999999999e-01	5.679800e-04
5.999999999999996e-01	5.776855e-04
6.099999999999994e-01	5.873930e-04
6.200000000000010e-01	5.971024e-04
6.300000000000008e-01	6.068136e-04
6.400000000000006e-01	6.165266e-04
6.500000000000004e-01	6.262414e-04
6.600000000000001e-01	6.359580e-04
6.699999999999999e-01	6.456764e-04
6.799999999999997e-01	6.553965e-04
6.899999999999995e-01	6.651183e-04
7.000000000000011e-01	6.748418e-04
7.100000000000009e-01	6.845670e-04
7.200000000000006e-01	6.942938e-04
7.300000000000004e-01	7.040222e-04
7.400000000000002e-01	7.137523e-04
7.500000000000000e-01	7.234839e-04
7.599999999999998e-01	7.332172e-04
7.699999999999996e-01	7.429519e-04
7.799999999999994e-01	7.526883e-04
7.900000000000009e-01	7.624261e-04
8.000000000000007e-01	7.721654e-04
8.100000000000005e-01	7.819062e-04
8.200000000000003e-01	7.916485e-04
8.300000000000001e-01	8.013922e-04
8.399999999999999e-01	8.111373e-04
8.499999999999996e-01	8.208839e-04
8.599999999999994e-01	8.306318e-04
8.700000000000010e-01	8.403812e-04
8.800000000000008e-01	8.501319e-04
8.900000000000006e-01	8.598839e-04
9.000000000000004e-01	8.696373e-04
9.100000000000001e-01	8.793920e-04
9.199999999999999e-01	8.891480e-04
9.299999999999997e-01	8.989054e-04
9.399999999999995e-01	9.086640e-04
9.500000000000011e-01	9.184238e-04
9.600000000000009e-01	9.281849e-04
9.700000000000006e-01	9.379473e-04
9.800000000000004e-01	9.477108e-04
9.900000000000002e-01	9.574756e-04
1.000000000000000e+00	9.672416e-04
1.010000000000000e+00	9.770088e-04
1.020000000000000e+00	9.867771e-04
1.029999999999999e+00	9.965466e-04
1.040000000000001e+00	1.006317e-03
1.050000000000001e+00	1.016089e-03
1.060000000000000e+00	1.025862e-03
1.070000000000000e+00	1.035636e-03
1.080000000000000e+00	1.045411e-03
1.090000000000000e+00	1.055187e-03
1.100000000000000e+00	1.064965e-03
1.109999999999999e+00	1.074743e-03
1.120000000000001e+00	1.084523e-03
1.130000000000001e+00	1.094303e-03
1.140000000000001e+00	1.104085e-03
1.150000000000000e+00	1.113867e-03
1.160000000000000e+00	1.123651e-03
1.170000000000000e+00	1.133435e-03
1.180000000000000e+00	1.143221e-03
1.190000000000000e+00	1.153007e-03
1.200000000000001e+00	1.162795e-03
1.210000000000001e+00	1.172584e-03
1.220000000000001e+00	1.182373e-03
1.230000000000000e+00	1.192164e-03
1.240000000000000e+00	1.201955e-03
1.250000000000000e+00	1.211747e-03
1.260000000000000e+00	1.221541e-03
1.270000000000000e+00	1.231335e-03
1.279999999999999e+00	1.241130e-03
1.290000000000001e+00	1.250926e-03
1.300000000000001e+00	1.260723e-03
1.310000000000000e+00	1.270521e-03
1.320000000000000e+00	1.280319e-03
1.330000000000000e+00	1.290119e-03
1.340000000000000e+00	1.299919e-03
1.350000000000000e+00	1.309720e-03
1.359999999999999e+00	1.319522e-03
1.370000000000001e+00	1.329325e-03
1.380000000000001e+00	1.339129e-03
1.390000000000001e+00	1.348934e-03
1.400000000000000e+00	1.358739e-03
1.410000000000000e+00	1.368545e-03
1.420000000000000e+00	1.378352e-03
1.430000000000000e+00	1.388160e-03
1.440000000000000e+00	1.397969e-03
1.450000000000001e+00	1.407778e-03
1.460000000000001e+00	1.417588e-03
1.470000000000001e+00	1.427399e-03
1.480000000000000e+00	1.437211e-03
1.490000000000000e+00	1.447023e-03
1.500000000000000e+00	1.456836e-03
1.510000000000000e+00	1.466650e-03
1.520000000000000e+00	1.476465e-03
1.529999999999999e+00	1.486280e-03
1.540000000000001e+00	1.496096e-03
1.550000000000001e+00	1.505913e-03
1.560000000000000e+00	1.515731e-03
1.570000000000000e+00	1.525549e-03
1.580000000000000e+00	1.535368e-03
1.590000000000000e+00	1.545188e-03
1.600000000000000e+00	1.555008e-03
1.609999999999999e+00	1.564829e-03
1.620000000000001e+00	1.574651e-03
1.630000000000001e+00	1.584473e-03
1.640000000000001e+00	1.594296e-03
1.650000000000000e+00	1.604120e-03
1.660000000000000e+00	1.613944e-03
1.670000000000000e+00	1.623769e-03
1.680000000000000e+00	1.633595e-03
1.690000000000000e+00	1.643421e-03
1.700000000000001e+00	1.653248e-03
1.710000000000001e+00	1.663076e-03
1.720000000000001e+00	1.672904e-03
1.730000000000000e+00	1.682733e-03
1.740000000000000e+00	1.692562e-03
1.750000000000000e+00	1.702392e-03
1.760000000000000e+00	1.712223e-03
1.770000000000000e+00	1.722055e-03
1.779999999999999e+00	1.731886e-03
1.790000000000001e+00	1.741719e-03
1.800000000000001e+00	1.751552e-03
1.810000000000000e+00	1.761386e-03
1.820000000000000e+00	1.771220e-03
1.830000000000000e+00	1.781055e-03
1.840000000000000e+00	1.790890e-03
1.850000000000000e+00	1.800726e-03
1.859999999999999e+00	1.810563e-03
1.870000000000001e+00	1.820400e-03
1.880000000000001e+00	1.830237e-03
1.890000000000001e+00	1.840076e-03
1.900000000000000e+00	1.849914e-03
1.910000000000000e+00	1.859754e-03
1.920000000000000e+00	1.869594e-03
1.930000000000000e+00	1.879434e-03
1.940000000000000e+00	1.889275e-03
1.950000000000001e+00	1.899116e-03
1.960000000000001e+00	1.908958e-03
1.970000000000001e+00	1.918801e-03
1.980000000000000e+00	1.928644e-03
1.990000000000000e+00	1.938487e-03
2.000000000000000e+00	1.948331e-03
2.010000000000000e+00	1.958176e-03
2.020000000000000e+00	1.968021e-03
2.030000000000001e+00	1.977867e-03
2.040000000000001e+00	1.987713e-03
2.050000000000001e+00	1.997559e-03
2.060000000000000e+00	2.007406e-03
2.070000000000000e+00	2.017254e-03
2.080000000000000e+00	2.027102e-03
2.090000000000000e+00	2.036950e-03
2.100000000000000e+00	2.046800e-03
2.109999999999999e+00	2.056649e-03
2.120000000000001e+00	2.066499e-03
2.130000000000001e+00	2.076349e-03
2.140000000000001e+00	2.086200e-03
2.150000000000000e+00	2.096051e-03
2.160000000000000e+00	2.105903e-03
2.170000000000000e+00	2.115755e-03
2.180000000000000e+00	2.125608e-03
2.190000000000000e+00	2.135461e-03
2.200000000000001e+00	2.145315e-03
2.210000000000001e+00	2.155169e-03
2.220000000000001e+00	2.165023e-03
2.230000000000000e+00	2.174878e-03
2.240000000000000e+00	2.184734e-03
2.250000000000000e+00	2.194589e-03
2.260000000000000e+00	2.204446e-03
2.270000000000000e+00	2.214302e-03
2.280000000000001e+00	2.224159e-03
2.290000000000001e+00	2.234017e-03
2.300000000000001e+00	2.243875e-03
2.310000000000000e+00	2.253733e-03
2.320000000000000e+00	2.263592e-03
2.330000000000000e+00	2.273451e-03
2.340000000000000e+00	2.283311e-03
2.350000000000000e+00	2.293171e-03
2.359999999999999e+00	2.303031e-03
2.370000000000001e+00	2.312892e-03
2.380000000000001e+00	2.322753e-03
2.390000000000001e+00	2.332615e-03
2.400000000000000e+00	2.342477e-03
2.410000000000000e+00	2.352339e-03
2.420000000000000e+00	2.362202e-03
2.430000000000000e+00	2.372065e-03
2.440000000000000e+00	2.381928e-03
2.450000000000001e+00	2.391792e-03
2.460000000000001e+00	2.401657e-03
2.470000000000001e+00	2.411521e-03
2.480000000000000e+00	2.421386e-03
2.490000000000000e+00	2.431252e-03
2.500000000000000e+00	2.441118e-03
2.510000000000000e+00	2.450984e-03
2.520000000000000e+00	2.460850e-03
2.530000000000001e+00	2.470717e-03
2.540000000000001e+00	2.480584e-03
2.550000000000001e+00	2.490452e-03
2.560000000000000e+00	2.500320e-03
2.570000000000000e+00	2.510188e-03
2.580000000000000e+00	2.520057e-03
2.590000000000000e+00	2.529926e-03
2.600000000000000e+00	2.539795e-03
2.609999999999999e+00	2.549665e-03
2.620000000000001e+00	2.559535e-03
2.630000000000001e+00	2.569406e-03
2.640000000000001e+00	2.579276e-03
2.650000000000000e+00	2.589148e-03
2.660000000000000e+00	2.599019e-03
2.670000000000000e+00	2.608891e-03
2.680000000000000e+00	2.618763e-03
2.690000000000000e+00	2.628635e-03
2.700000000000001e+00	2.638508e-03
2.710000000000001e+00	2.648381e-03
2.720000000000001e+00	2.658255e-03
2.730000000000000e+00	2.668129e-03
2.740000000000000e+00	2.678003e-03
2.750000000000000e+00	2.687877e-03
2.760000000000000e+00	2.697752e-03
2.770000000000000e+00	2.707627e-03
2.780000000000001e+00	2.717502e-03
2.790000000000001e+00	2.727378e-03
2.800000000000001e+00	2.737254e-03
2.810000000000000e+00	2.747130e-03
2.820000000000000e+00	2.757007e-03
2.830000000000000e+00	2.766884e-03
2.840000000000000e+00	2.776761e-03
2.850000000000000e+00	2.786639e-03
2.859999999999999e+00	2.796517e-03
2.870000000000001e+00	2.806395e-03
2.880000000000001e+00	2.816273e-03
2.890000000000001e+00	2.826152e-03
2.900000000000000e+00	2.836031e-03
2.910000000000000e+00	2.845910e-03
2.920000000000000e+00	2.855790e-03
2.930000000000000e+00	2.865670e-03
2.940000000000000e+00	2.875550e-03
2.950000000000001e+00	2.885430e-03
2.960000000000001e+00	2.895311e-03
2.970000000000001e+00	2.905192e-03
2.980000000000000e+00	2.915074e-03
2.990000000000000e+00	2.924955e-03
3.000000000000000e+00	2.934837e-03
3.010000000000000e+00	2.944720e-03
3.020000000000000e+00	2.954602e-03
3.030000000000001e+00	2.964485e-03
3.040000000000001e+00	2.974368e-03
3.050000000000001e+00	2.984251e-03
3.060000000000000e+00	2.994135e-03
3.070000000000000e+00	3.004018e-03
3.080000000000000e+00	3.013903e-03
3.090000000000000e+00	3.023787e-03
3.100000000000000e+00	3.033672e-03
3.109999999999999e+00	3.043557e-03
3.120000000000001e+00	3.053442e-03
3.130000000000001e+00	3.063327e-03
3.140000000000001e+00	3.073213e-03
3.150000000000000e+00	3.083099e-03
3.160000000000000e+00	3.092985e-03
3.170000000000000e+00	3.102872e-03
3.180000000000000e+00	3.112759e-03
3.190000000000000e+00	3.122645e-03
3.200000000000001e+00	3.132533e-03
3.210000000000001e+00	3.142420e-03
3.220000000000001e+00	3.152308e-03
3.230000000000000e+00	3.162196e-03
3.240000000000000e+00	3.172084e-03
3.250000000000000e+00	3.181973e-03
3.260000000000000e+00	3.191862e-03
3.270000000000000e+00	3.201751e-03
3.280000000000001e+00	3.211640e-03
3.290000000000001e+00	3.221530e-03
3.300000000000001e+00	3.231419e-03
3.310000000000000e+00	3.241309e-03
3.320000000000000e+00	3.251199e-03
3.330000000000000e+00	3.261090e-03
3.340000000000000e+00	3.270981e-03
3.350000000000000e+00	3.280872e-03
3.359999999999999e+00	3.290763e-03
3.370000000000001e+00	3.300654e-03
3.380000000000001e+00	3.310546e-03
3.390000000000001e+00	3.320438e-03
3.400000000000000e+00	3.330330e-03
3.410000000000000e+00	3.340222e-03
3.420000000000000e+00	3.350115e-03
3.430000000000000e+00	3.360007e-03
3.440000000000000e+00	3.369901e-03
3.450000000000001e+00	3.379794e-03
3.460000000000001e+00	3.389687e-03
3.470000000000001e+00	3.399581e-03
3.480000000000000e+00	3.409475e-03
3.490000000000000e+00	3.419369e-03
3.500000000000000e+00	3.429263e-03
3.510000000000000e+00	3.439158e-03
3.520000000000000e+00	3.449053e-03
3.530000000000001e+00	3.458948e-03
3.540000000000001e+00	3.468843e-03
3.550000000000001e+00	3.478738e-03
3.560000000000000e+00	3.488634e-03
3.570000000000000e+00	3.498530e-03
3.580000000000000e+00	3.508426e-03
3.590000000000000e+00	3.518322e-03
3.600000000000000e+00	3.528219e-03
3.609999999999999e+00	3.538116e-03
3.620000000000001e+00	3.548013e-03
3.630000000000001e+00	3.557910e-03
3.640000000000001e+00	3.567807e-03
3.650000000000000e+00	3.577705e-03
