V1	I(D1)
-9.529999999999999e+00	-7.261421e-03
-9.520000000000000e+00	-7.251475e-03
-9.510000000000000e+00	-7.241530e-03
-9.500000000000000e+00	-7.231586e-03
-9.490000000000000e+00	-7.221641e-03
-9.480000000000000e+00	-7.211696e-03
-9.470000000000001e+00	-7.201751e-03
-9.460000000000001e+00	-7.191807e-03
-9.449999999999999e+00	-7.181862e-03
-9.440000000000000e+00	-7.171917e-03
-9.430000000000000e+00	-7.161973e-03
-9.420000000000000e+00	-7.152028e-03
-9.410000000000000e+00	-7.142084e-03
-9.400000000000000e+00	-7.132140e-03
-9.390000000000001e+00	-7.122196e-03
-9.380000000000001e+00	-7.112252e-03
-9.369999999999999e+00	-7.102307e-03
-9.359999999999999e+00	-7.092363e-03
-9.350000000000000e+00	-7.082419e-03
-9.340000000000000e+00	-7.072476e-03
-9.330000000000000e+00	-7.062532e-03
-9.320000000000000e+00	-7.052588e-03
-9.310000000000000e+00	-7.042644e-03
-9.300000000000001e+00	-7.032701e-03
-9.289999999999999e+00	-7.022757e-03
-9.279999999999999e+00	-7.012814e-03
-9.270000000000000e+00	-7.002870e-03
-9.260000000000000e+00	-6.992927e-03
-9.250000000000000e+00	-6.982984e-03
-9.240000000000000e+00	-6.973040e-03
-9.230000000000000e+00	-6.963097e-03
-9.220000000000001e+00	-6.953154e-03
-9.210000000000001e+00	-6.943211e-03
-9.199999999999999e+00	-6.933268e-03
-9.190000000000000e+00	-6.923325e-03
-9.180000000000000e+00	-6.913383e-03
-9.170000000000000e+00	-6.903440e-03
-9.160000000000000e+00	-6.893497e-03
-9.150000000000000e+00	-6.883555e-03
-9.140000000000001e+00	-6.873612e-03
-9.130000000000001e+00	-6.863669e-03
-9.119999999999999e+00	-6.853727e-03
-9.109999999999999e+00	-6.843785e-03
-9.100000000000000e+00	-6.833842e-03
-9.090000000000000e+00	-6.823901e-03
-9.080000000000000e+00	-6.813958e-03
-9.070000000000000e+00	-6.804016e-03
-9.060000000000000e+00	-6.794074e-03
-9.050000000000001e+00	-6.784132e-03
-9.039999999999999e+00	-6.774191e-03
-9.029999999999999e+00	-6.764249e-03
-9.020000000000000e+00	-6.754307e-03
-9.010000000000000e+00	-6.744366e-03
-9.000000000000000e+00	-6.734424e-03
-8.990000000000000e+00	-6.724482e-03
-8.980000000000000e+00	-6.714541e-03
-8.970000000000001e+00	-6.704600e-03
-8.960000000000001e+00	-6.694659e-03
-8.949999999999999e+00	-6.684717e-03
-8.940000000000000e+00	-6.674776e-03
-8.930000000000000e+00	-6.664835e-03
-8.920000000000000e+00	-6.654894e-03
-8.910000000000000e+00	-6.644954e-03
-8.900000000000000e+00	-6.635013e-03
-8.890000000000001e+00	-6.625072e-03
-8.879999999999999e+00	-6.615132e-03
-8.869999999999999e+00	-6.605191e-03
-8.859999999999999e+00	-6.595250e-03
-8.850000000000000e+00	-6.585310e-03
-8.840000000000000e+00	-6.575370e-03
-8.830000000000000e+00	-6.565429e-03
-8.820000000000000e+00	-6.555489e-03
-8.810000000000000e+00	-6.545549e-03
-8.800000000000001e+00	-6.535609e-03
-8.789999999999999e+00	-6.525669e-03
-8.779999999999999e+00	-6.515729e-03
-8.770000000000000e+00	-6.505789e-03
-8.760000000000000e+00	-6.495850e-03
-8.750000000000000e+00	-6.485910e-03
-8.740000000000000e+00	-6.475971e-03
-8.730000000000000e+00	-6.466031e-03
-8.720000000000001e+00	-6.456092e-03
-8.710000000000001e+00	-6.446152e-03
-8.699999999999999e+00	-6.436213e-03
-8.690000000000000e+00	-6.426274e-03
-8.680000000000000e+00	-6.416335e-03
-8.670000000000000e+00	-6.406396e-03
-8.660000000000000e+00	-6.396457e-03
-8.650000000000000e+00	-6.386518e-03
-8.640000000000001e+00	-6.376579e-03
-8.629999999999999e+00	-6.366641e-03
-8.619999999999999e+00	-6.356702e-03
-8.609999999999999e+00	-6.346764e-03
-8.600000000000000e+00	-6.336825e-03
-8.590000000000000e+00	-6.326887e-03
-8.580000000000000e+00	-6.316949e-03
-8.570000000000000e+00	-6.307010e-03
-8.560000000000000e+00	-6.297072e-03
-8.550000000000001e+00	-6.287134e-03
-8.539999999999999e+00	-6.277196e-03
-8.529999999999999e+00	-6.267258e-03
-8.520000000000000e+00	-6.257321e-03
-8.510000000000000e+00	-6.247383e-03
-8.500000000000000e+00	-6.237445e-03
-8.490000000000000e+00	-6.227508e-03
-8.480000000000000e+00	-6.217571e-03
-8.470000000000001e+00	-6.207633e-03
-8.460000000000001e+00	-6.197696e-03
-8.449999999999999e+00	-6.187759e-03
-8.440000000000000e+00	-6.177822e-03
-8.430000000000000e+00	-6.167884e-03
-8.420000000000000e+00	-6.157948e-03
-8.410000000000000e+00	-6.148011e-03
-8.400000000000000e+00	-6.138074e-03
-8.390000000000001e+00	-6.128137e-03
-8.379999999999999e+00	-6.118201e-03
-8.369999999999999e+00	-6.108264e-03
-8.359999999999999e+00	-6.098328e-03
-8.350000000000000e+00	-6.088392e-03
-8.340000000000000e+00	-6.078456e-03
-8.330000000000000e+00	-6.068519e-03
-8.320000000000000e+00	-6.058584e-03
-8.310000000000000e+00	-6.048648e-03
-8.300000000000001e+00	-6.038712e-03
-8.289999999999999e+00	-6.028776e-03
-8.279999999999999e+00	-6.018840e-03
-8.270000000000000e+00	-6.008905e-03
-8.260000000000000e+00	-5.998969e-03
-8.250000000000000e+00	-5.989034e-03
-8.240000000000000e+00	-5.979099e-03
-8.230000000000000e+00	-5.969163e-03
-8.220000000000001e+00	-5.959228e-03
-8.210000000000001e+00	-5.949293e-03
-8.199999999999999e+00	-5.939358e-03
-8.190000000000000e+00	-5.929423e-03
-8.180000000000000e+00	-5.919489e-03
-8.170000000000000e+00	-5.909554e-03
-8.160000000000000e+00	-5.899620e-03
-8.150000000000000e+00	-5.889685e-03
-8.140000000000001e+00	-5.879751e-03
-8.129999999999999e+00	-5.869817e-03
-8.119999999999999e+00	-5.859883e-03
-8.109999999999999e+00	-5.849949e-03
-8.100000000000000e+00	-5.840015e-03
-8.090000000000000e+00	-5.830081e-03
-8.080000000000000e+00	-5.820147e-03
-8.070000000000000e+00	-5.810213e-03
-8.060000000000000e+00	-5.800280e-03
-8.050000000000001e+00	-5.790346e-03
-8.039999999999999e+00	-5.780413e-03
-8.029999999999999e+00	-5.770480e-03
-8.020000000000000e+00	-5.760546e-03
-8.010000000000000e+00	-5.750613e-03
-8.000000000000000e+00	-5.740680e-03
-7.990000000000000e+00	-5.730748e-03
-7.980000000000000e+00	-5.720815e-03
-7.970000000000000e+00	-5.710882e-03
-7.960000000000000e+00	-5.700950e-03
-7.950000000000000e+00	-5.691017e-03
-7.940000000000000e+00	-5.681085e-03
-7.930000000000000e+00	-5.671152e-03
-7.920000000000000e+00	-5.661220e-03
-7.910000000000000e+00	-5.651288e-03
-7.900000000000000e+00	-5.641356e-03
-7.890000000000001e+00	-5.631424e-03
-7.880000000000000e+00	-5.621493e-03
-7.870000000000000e+00	-5.611561e-03
-7.859999999999999e+00	-5.601630e-03
-7.850000000000000e+00	-5.591698e-03
-7.840000000000000e+00	-5.581767e-03
-7.830000000000000e+00	-5.571836e-03
-7.820000000000000e+00	-5.561905e-03
-7.810000000000000e+00	-5.551974e-03
-7.800000000000000e+00	-5.542043e-03
-7.790000000000000e+00	-5.532112e-03
-7.779999999999999e+00	-5.522181e-03
-7.770000000000000e+00	-5.512251e-03
-7.760000000000000e+00	-5.502320e-03
-7.750000000000000e+00	-5.492390e-03
-7.740000000000000e+00	-5.482460e-03
-7.730000000000000e+00	-5.472530e-03
-7.720000000000000e+00	-5.462599e-03
-7.710000000000000e+00	-5.452670e-03
-7.699999999999999e+00	-5.442740e-03
-7.690000000000000e+00	-5.432810e-03
-7.680000000000000e+00	-5.422881e-03
-7.670000000000000e+00	-5.412951e-03
-7.660000000000000e+00	-5.403022e-03
-7.650000000000000e+00	-5.393093e-03
-7.640000000000001e+00	-5.383164e-03
-7.630000000000000e+00	-5.373235e-03
-7.620000000000000e+00	-5.363306e-03
-7.609999999999999e+00	-5.353377e-03
-7.600000000000000e+00	-5.343448e-03
-7.590000000000000e+00	-5.333520e-03
-7.580000000000000e+00	-5.323592e-03
-7.570000000000000e+00	-5.313663e-03
-7.560000000000000e+00	-5.303735e-03
-7.550000000000000e+00	-5.293807e-03
-7.540000000000000e+00	-5.283879e-03
-7.529999999999999e+00	-5.273951e-03
-7.520000000000000e+00	-5.264024e-03
-7.510000000000000e+00	-5.254096e-03
-7.500000000000000e+00	-5.244168e-03
-7.490000000000000e+00	-5.234241e-03
-7.480000000000000e+00	-5.224314e-03
-7.470000000000000e+00	-5.214387e-03
-7.460000000000000e+00	-5.204460e-03
-7.449999999999999e+00	-5.194533e-03
-7.440000000000000e+00	-5.184607e-03
-7.430000000000000e+00	-5.174680e-03
-7.420000000000000e+00	-5.164754e-03
-7.410000000000000e+00	-5.154827e-03
-7.400000000000000e+00	-5.144901e-03
-7.390000000000001e+00	-5.134975e-03
-7.380000000000000e+00	-5.125049e-03
-7.370000000000000e+00	-5.115123e-03
-7.359999999999999e+00	-5.105197e-03
-7.350000000000000e+00	-5.095272e-03
-7.340000000000000e+00	-5.085346e-03
-7.330000000000000e+00	-5.075421e-03
-7.320000000000000e+00	-5.065496e-03
-7.310000000000000e+00	-5.055571e-03
-7.300000000000000e+00	-5.045646e-03
-7.290000000000000e+00	-5.035721e-03
-7.279999999999999e+00	-5.025797e-03
-7.270000000000000e+00	-5.015872e-03
-7.260000000000000e+00	-5.005947e-03
-7.250000000000000e+00	-4.996023e-03
-7.240000000000000e+00	-4.986099e-03
-7.230000000000000e+00	-4.976175e-03
-7.220000000000000e+00	-4.966251e-03
-7.210000000000000e+00	-4.956327e-03
-7.199999999999999e+00	-4.946404e-03
-7.190000000000000e+00	-4.936480e-03
-7.180000000000000e+00	-4.926557e-03
-7.170000000000000e+00	-4.916634e-03
-7.160000000000000e+00	-4.906711e-03
-7.150000000000000e+00	-4.896788e-03
-7.140000000000001e+00	-4.886865e-03
-7.130000000000000e+00	-4.876943e-03
-7.120000000000000e+00	-4.867020e-03
-7.109999999999999e+00	-4.857098e-03
-7.100000000000000e+00	-4.847175e-03
-7.090000000000000e+00	-4.837254e-03
-7.080000000000000e+00	-4.827332e-03
-7.070000000000000e+00	-4.817410e-03
-7.060000000000000e+00	-4.807489e-03
-7.050000000000000e+00	-4.797567e-03
-7.040000000000000e+00	-4.787645e-03
-7.029999999999999e+00	-4.777724e-03
-7.020000000000000e+00	-4.767803e-03
-7.010000000000000e+00	-4.757883e-03
-7.000000000000000e+00	-4.747962e-03
-6.990000000000000e+00	-4.738041e-03
-6.980000000000000e+00	-4.728121e-03
-6.970000000000000e+00	-4.718200e-03
-6.960000000000000e+00	-4.708280e-03
-6.949999999999999e+00	-4.698360e-03
-6.940000000000000e+00	-4.688440e-03
-6.930000000000000e+00	-4.678521e-03
-6.920000000000000e+00	-4.668601e-03
-6.910000000000000e+00	-4.658682e-03
-6.900000000000000e+00	-4.648762e-03
-6.890000000000001e+00	-4.638843e-03
-6.880000000000000e+00	-4.628925e-03
-6.870000000000000e+00	-4.619006e-03
-6.859999999999999e+00	-4.609087e-03
-6.850000000000000e+00	-4.599169e-03
-6.840000000000000e+00	-4.589250e-03
-6.830000000000000e+00	-4.579332e-03
-6.820000000000000e+00	-4.569415e-03
-6.810000000000000e+00	-4.559496e-03
-6.800000000000000e+00	-4.549579e-03
-6.790000000000000e+00	-4.539662e-03
-6.779999999999999e+00	-4.529744e-03
-6.770000000000000e+00	-4.519827e-03
-6.760000000000000e+00	-4.509910e-03
-6.750000000000000e+00	-4.499993e-03
-6.740000000000000e+00	-4.490077e-03
-6.730000000000000e+00	-4.480160e-03
-6.720000000000000e+00	-4.470244e-03
-6.710000000000000e+00	-4.460327e-03
-6.699999999999999e+00	-4.450412e-03
-6.690000000000000e+00	-4.440496e-03
-6.680000000000000e+00	-4.430580e-03
-6.670000000000000e+00	-4.420665e-03
-6.660000000000000e+00	-4.410749e-03
-6.650000000000000e+00	-4.400834e-03
-6.640000000000001e+00	-4.390919e-03
-6.630000000000000e+00	-4.381004e-03
-6.620000000000000e+00	-4.371090e-03
-6.609999999999999e+00	-4.361175e-03
-6.600000000000000e+00	-4.351261e-03
-6.590000000000000e+00	-4.341347e-03
-6.580000000000000e+00	-4.331433e-03
-6.570000000000000e+00	-4.321519e-03
-6.560000000000000e+00	-4.311606e-03
-6.550000000000000e+00	-4.301692e-03
-6.540000000000000e+00	-4.291779e-03
-6.529999999999999e+00	-4.281866e-03
-6.520000000000000e+00	-4.271953e-03
-6.510000000000000e+00	-4.262041e-03
-6.500000000000000e+00	-4.252128e-03
-6.490000000000000e+00	-4.242216e-03
-6.480000000000000e+00	-4.232304e-03
-6.470000000000000e+00	-4.222392e-03
-6.460000000000000e+00	-4.212481e-03
-6.449999999999999e+00	-4.202569e-03
-6.440000000000000e+00	-4.192658e-03
-6.430000000000000e+00	-4.182747e-03
-6.420000000000000e+00	-4.172835e-03
-6.410000000000000e+00	-4.162925e-03
-6.400000000000000e+00	-4.153014e-03
-6.390000000000001e+00	-4.143104e-03
-6.380000000000000e+00	-4.133194e-03
-6.370000000000000e+00	-4.123284e-03
-6.359999999999999e+00	-4.113374e-03
-6.350000000000000e+00	-4.103465e-03
-6.340000000000000e+00	-4.093555e-03
-6.330000000000000e+00	-4.083646e-03
-6.320000000000000e+00	-4.073737e-03
-6.310000000000000e+00	-4.063828e-03
-6.300000000000000e+00	-4.053920e-03
-6.290000000000000e+00	-4.044012e-03
-6.279999999999999e+00	-4.034103e-03
-6.270000000000000e+00	-4.024195e-03
-6.260000000000000e+00	-4.014288e-03
-6.250000000000000e+00	-4.004380e-03
-6.240000000000000e+00	-3.994473e-03
-6.230000000000000e+00	-3.984566e-03
-6.220000000000000e+00	-3.974659e-03
-6.210000000000000e+00	-3.964752e-03
-6.199999999999999e+00	-3.954846e-03
-6.190000000000000e+00	-3.944940e-03
-6.180000000000000e+00	-3.935034e-03
-6.170000000000000e+00	-3.925128e-03
-6.160000000000000e+00	-3.915222e-03
-6.150000000000000e+00	-3.905317e-03
-6.140000000000001e+00	-3.895412e-03
-6.130000000000000e+00	-3.885507e-03
-6.120000000000000e+00	-3.875602e-03
-6.109999999999999e+00	-3.865698e-03
-6.100000000000000e+00	-3.855794e-03
-6.090000000000000e+00	-3.845890e-03
-6.080000000000000e+00	-3.835986e-03
-6.070000000000000e+00	-3.826082e-03
-6.060000000000000e+00	-3.816179e-03
-6.050000000000000e+00	-3.806276e-03
-6.040000000000000e+00	-3.796373e-03
-6.029999999999999e+00	-3.786471e-03
-6.020000000000000e+00	-3.776568e-03
-6.010000000000000e+00	-3.766666e-03
-6.000000000000000e+00	-3.756764e-03
-5.990000000000000e+00	-3.746863e-03
-5.980000000000000e+00	-3.736961e-03
-5.970000000000000e+00	-3.727060e-03
-5.960000000000000e+00	-3.717159e-03
-5.950000000000000e+00	-3.707258e-03
-5.940000000000000e+00	-3.697358e-03
-5.930000000000000e+00	-3.687458e-03
-5.920000000000000e+00	-3.677558e-03
-5.910000000000000e+00	-3.667658e-03
-5.900000000000000e+00	-3.657759e-03
-5.890000000000000e+00	-3.647859e-03
-5.880000000000000e+00	-3.637961e-03
-5.870000000000000e+00	-3.628062e-03
-5.860000000000000e+00	-3.618164e-03
-5.850000000000000e+00	-3.608265e-03
-5.840000000000000e+00	-3.598368e-03
-5.830000000000000e+00	-3.588470e-03
-5.820000000000000e+00	-3.578573e-03
-5.810000000000000e+00	-3.568675e-03
-5.800000000000000e+00	-3.558779e-03
-5.790000000000000e+00	-3.548882e-03
-5.780000000000000e+00	-3.538986e-03
-5.770000000000000e+00	-3.529090e-03
-5.760000000000000e+00	-3.519194e-03
-5.750000000000000e+00	-3.509299e-03
-5.740000000000000e+00	-3.499403e-03
-5.730000000000000e+00	-3.489509e-03
-5.720000000000000e+00	-3.479614e-03
-5.710000000000000e+00	-3.469720e-03
-5.700000000000000e+00	-3.459825e-03
-5.690000000000000e+00	-3.449932e-03
-5.680000000000000e+00	-3.440038e-03
-5.670000000000000e+00	-3.430145e-03
-5.660000000000000e+00	-3.420252e-03
-5.649999999999999e+00	-3.410359e-03
-5.640000000000000e+00	-3.400467e-03
-5.630000000000000e+00	-3.390575e-03
-5.620000000000000e+00	-3.380683e-03
-5.610000000000000e+00	-3.370792e-03
-5.600000000000000e+00	-3.360901e-03
-5.590000000000000e+00	-3.351010e-03
-5.580000000000000e+00	-3.341119e-03
-5.570000000000000e+00	-3.331229e-03
-5.560000000000000e+00	-3.321339e-03
-5.550000000000000e+00	-3.311449e-03
-5.540000000000000e+00	-3.301560e-03
-5.530000000000000e+00	-3.291671e-03
-5.520000000000000e+00	-3.281783e-03
-5.510000000000000e+00	-3.271894e-03
-5.500000000000000e+00	-3.262006e-03
-5.490000000000000e+00	-3.252118e-03
-5.480000000000000e+00	-3.242231e-03
-5.470000000000000e+00	-3.232344e-03
-5.460000000000000e+00	-3.222457e-03
-5.450000000000000e+00	-3.212571e-03
-5.440000000000000e+00	-3.202685e-03
-5.430000000000000e+00	-3.192799e-03
-5.420000000000000e+00	-3.182914e-03
-5.410000000000000e+00	-3.173029e-03
-5.399999999999999e+00	-3.163144e-03
-5.390000000000000e+00	-3.153259e-03
-5.380000000000000e+00	-3.143375e-03
-5.370000000000000e+00	-3.133492e-03
-5.360000000000000e+00	-3.123608e-03
-5.350000000000000e+00	-3.113725e-03
-5.340000000000000e+00	-3.103843e-03
-5.330000000000000e+00	-3.093960e-03
-5.320000000000000e+00	-3.084078e-03
-5.310000000000000e+00	-3.074197e-03
-5.300000000000000e+00	-3.064316e-03
-5.290000000000000e+00	-3.054435e-03
-5.280000000000000e+00	-3.044554e-03
-5.270000000000000e+00	-3.034674e-03
-5.260000000000000e+00	-3.024795e-03
-5.250000000000000e+00	-3.014915e-03
-5.240000000000000e+00	-3.005036e-03
-5.230000000000000e+00	-2.995158e-03
-5.220000000000000e+00	-2.985280e-03
-5.210000000000000e+00	-2.975402e-03
-5.200000000000000e+00	-2.965524e-03
-5.190000000000000e+00	-2.955647e-03
-5.180000000000000e+00	-2.945771e-03
-5.170000000000000e+00	-2.935894e-03
-5.160000000000000e+00	-2.926019e-03
-5.149999999999999e+00	-2.916143e-03
-5.140000000000000e+00	-2.906268e-03
-5.130000000000000e+00	-2.896393e-03
-5.120000000000000e+00	-2.886519e-03
-5.110000000000000e+00	-2.876645e-03
-5.100000000000000e+00	-2.866772e-03
-5.090000000000000e+00	-2.856899e-03
-5.080000000000000e+00	-2.847026e-03
-5.070000000000000e+00	-2.837154e-03
-5.060000000000000e+00	-2.827283e-03
-5.050000000000000e+00	-2.817411e-03
-5.040000000000000e+00	-2.807541e-03
-5.030000000000000e+00	-2.797670e-03
-5.020000000000000e+00	-2.787800e-03
-5.010000000000000e+00	-2.777931e-03
-5.000000000000000e+00	-2.768062e-03
-4.990000000000000e+00	-2.758193e-03
-4.980000000000000e+00	-2.748325e-03
-4.970000000000000e+00	-2.738457e-03
-4.960000000000000e+00	-2.728590e-03
-4.950000000000000e+00	-2.718723e-03
-4.940000000000000e+00	-2.708857e-03
-4.930000000000000e+00	-2.698991e-03
-4.920000000000000e+00	-2.689126e-03
-4.910000000000000e+00	-2.679261e-03
-4.899999999999999e+00	-2.669397e-03
-4.890000000000000e+00	-2.659533e-03
-4.880000000000000e+00	-2.649669e-03
-4.870000000000000e+00	-2.639806e-03
-4.860000000000000e+00	-2.629944e-03
-4.850000000000000e+00	-2.620082e-03
-4.840000000000000e+00	-2.610221e-03
-4.830000000000000e+00	-2.600360e-03
-4.820000000000000e+00	-2.590499e-03
-4.810000000000000e+00	-2.580639e-03
-4.800000000000000e+00	-2.570780e-03
-4.790000000000000e+00	-2.560921e-03
-4.780000000000000e+00	-2.551063e-03
-4.770000000000000e+00	-2.541205e-03
-4.760000000000000e+00	-2.531348e-03
-4.750000000000000e+00	-2.521491e-03
-4.740000000000000e+00	-2.511635e-03
-4.730000000000000e+00	-2.501780e-03
-4.720000000000000e+00	-2.491925e-03
-4.710000000000000e+00	-2.482070e-03
-4.700000000000000e+00	-2.472216e-03
-4.690000000000000e+00	-2.462363e-03
-4.680000000000000e+00	-2.452510e-03
-4.670000000000000e+00	-2.442658e-03
-4.660000000000000e+00	-2.432807e-03
-4.649999999999999e+00	-2.422956e-03
-4.640000000000000e+00	-2.413105e-03
-4.630000000000000e+00	-2.403256e-03
-4.620000000000000e+00	-2.393407e-03
-4.610000000000000e+00	-2.383558e-03
-4.600000000000000e+00	-2.373710e-03
-4.590000000000000e+00	-2.363863e-03
-4.580000000000000e+00	-2.354016e-03
-4.570000000000000e+00	-2.344170e-03
-4.560000000000000e+00	-2.334325e-03
-4.550000000000000e+00	-2.324480e-03
-4.540000000000000e+00	-2.314636e-03
-4.530000000000000e+00	-2.304792e-03
-4.520000000000000e+00	-2.294949e-03
-4.510000000000000e+00	-2.285107e-03
-4.500000000000000e+00	-2.275266e-03
-4.490000000000000e+00	-2.265425e-03
-4.480000000000000e+00	-2.255585e-03
-4.470000000000000e+00	-2.245746e-03
-4.460000000000000e+00	-2.235907e-03
-4.450000000000000e+00	-2.226069e-03
-4.440000000000000e+00	-2.216232e-03
-4.430000000000000e+00	-2.206395e-03
-4.420000000000000e+00	-2.196559e-03
-4.410000000000000e+00	-2.186724e-03
-4.399999999999999e+00	-2.176890e-03
-4.390000000000000e+00	-2.167056e-03
-4.380000000000000e+00	-2.157223e-03
-4.370000000000000e+00	-2.147391e-03
-4.360000000000000e+00	-2.137560e-03
-4.350000000000000e+00	-2.127729e-03
-4.340000000000000e+00	-2.117899e-03
-4.330000000000000e+00	-2.108070e-03
-4.320000000000000e+00	-2.098242e-03
-4.310000000000000e+00	-2.088415e-03
-4.300000000000000e+00	-2.078588e-03
-4.290000000000000e+00	-2.068762e-03
-4.280000000000000e+00	-2.058937e-03
-4.270000000000000e+00	-2.049113e-03
-4.260000000000000e+00	-2.039290e-03
-4.250000000000000e+00	-2.029468e-03
-4.240000000000000e+00	-2.019646e-03
-4.230000000000000e+00	-2.009826e-03
-4.220000000000000e+00	-2.000006e-03
-4.210000000000000e+00	-1.990187e-03
-4.200000000000000e+00	-1.980369e-03
-4.190000000000000e+00	-1.970552e-03
-4.180000000000000e+00	-1.960736e-03
-4.170000000000000e+00	-1.950921e-03
-4.160000000000000e+00	-1.941106e-03
-4.149999999999999e+00	-1.931293e-03
-4.140000000000000e+00	-1.921481e-03
-4.130000000000000e+00	-1.911669e-03
-4.120000000000000e+00	-1.901859e-03
-4.110000000000000e+00	-1.892049e-03
-4.100000000000000e+00	-1.882241e-03
-4.090000000000000e+00	-1.872434e-03
-4.080000000000000e+00	-1.862627e-03
-4.070000000000000e+00	-1.852822e-03
-4.060000000000000e+00	-1.843018e-03
-4.050000000000000e+00	-1.833214e-03
-4.040000000000000e+00	-1.823412e-03
-4.030000000000000e+00	-1.813611e-03
-4.020000000000000e+00	-1.803811e-03
-4.010000000000000e+00	-1.794012e-03
-4.000000000000000e+00	-1.784215e-03
-3.990000000000000e+00	-1.774418e-03
-3.980000000000000e+00	-1.764622e-03
-3.970000000000000e+00	-1.754828e-03
-3.960000000000000e+00	-1.745035e-03
-3.950000000000000e+00	-1.735243e-03
-3.940000000000000e+00	-1.725452e-03
-3.930000000000000e+00	-1.715663e-03
-3.920000000000000e+00	-1.705874e-03
-3.910000000000000e+00	-1.696087e-03
-3.899999999999999e+00	-1.686302e-03
-3.890000000000000e+00	-1.676517e-03
-3.880000000000000e+00	-1.666734e-03
-3.870000000000000e+00	-1.656952e-03
-3.859999999999999e+00	-1.647172e-03
-3.850000000000000e+00	-1.637392e-03
-3.840000000000000e+00	-1.627614e-03
-3.830000000000000e+00	-1.617838e-03
-3.820000000000000e+00	-1.608063e-03
-3.810000000000000e+00	-1.598289e-03
-3.800000000000000e+00	-1.588517e-03
-3.790000000000000e+00	-1.578746e-03
-3.780000000000000e+00	-1.568977e-03
-3.770000000000000e+00	-1.559209e-03
-3.760000000000000e+00	-1.549443e-03
-3.750000000000000e+00	-1.539678e-03
-3.740000000000000e+00	-1.529915e-03
-3.730000000000000e+00	-1.520153e-03
-3.720000000000000e+00	-1.510393e-03
-3.710000000000000e+00	-1.500635e-03
-3.700000000000000e+00	-1.490878e-03
-3.690000000000000e+00	-1.481123e-03
-3.680000000000000e+00	-1.471370e-03
-3.670000000000000e+00	-1.461618e-03
-3.660000000000000e+00	-1.451868e-03
-3.649999999999999e+00	-1.442120e-03
-3.640000000000000e+00	-1.432373e-03
-3.630000000000000e+00	-1.422629e-03
-3.620000000000000e+00	-1.412886e-03
-3.609999999999999e+00	-1.403145e-03
-3.600000000000000e+00	-1.393406e-03
-3.590000000000000e+00	-1.383669e-03
-3.580000000000000e+00	-1.373934e-03
-3.570000000000000e+00	-1.364201e-03
-3.560000000000000e+00	-1.354470e-03
-3.550000000000000e+00	-1.344741e-03
-3.540000000000000e+00	-1.335014e-03
-3.530000000000000e+00	-1.325289e-03
-3.520000000000000e+00	-1.315566e-03
-3.510000000000000e+00	-1.305846e-03
-3.500000000000000e+00	-1.296128e-03
-3.490000000000000e+00	-1.286412e-03
-3.480000000000000e+00	-1.276698e-03
-3.470000000000000e+00	-1.266986e-03
-3.460000000000000e+00	-1.257277e-03
-3.450000000000000e+00	-1.247571e-03
-3.440000000000000e+00	-1.237866e-03
-3.430000000000000e+00	-1.228165e-03
-3.420000000000000e+00	-1.218466e-03
-3.410000000000000e+00	-1.208769e-03
-3.399999999999999e+00	-1.199075e-03
-3.390000000000000e+00	-1.189384e-03
-3.380000000000000e+00	-1.179695e-03
-3.370000000000000e+00	-1.170009e-03
-3.359999999999999e+00	-1.160326e-03
