time	V(n002)
1.906231324738211e-02	-9.854016e+00
1.910137574738211e-02	-9.455733e+00
1.914043824738211e-02	-9.053973e+00
1.917950074738211e-02	-8.652903e+00
1.921856324738211e-02	-8.248477e+00
1.925762574738210e-02	-7.844860e+00
1.929668824738210e-02	-7.438011e+00
1.933575074738210e-02	-7.032092e+00
1.937481324738210e-02	-6.623065e+00
1.941387574738210e-02	-6.215088e+00
1.944342211173100e-02	-5.904078e+00
1.947620949530135e-02	-5.560515e+00
1.950303534905628e-02	-5.277122e+00
1.952995546598369e-02	-4.994402e+00
1.954923213917701e-02	-4.789983e+00
1.957238958242974e-02	-4.546424e+00
1.959701516864394e-02	-4.285058e+00
1.962307189281658e-02	-4.010318e+00
1.964362546818556e-02	-3.791593e+00
1.966771329148222e-02	-3.537265e+00
1.969116494155004e-02	-3.287454e+00
1.971927597878230e-02	-2.990009e+00
1.975152505113631e-02	-2.646315e+00
1.979058755113631e-02	-2.231889e+00
1.982965005113631e-02	-1.815099e+00
1.986871255113631e-02	-1.400062e+00
1.990777505113631e-02	-9.827892e-01
1.994683755113631e-02	-5.673929e-01
1.998590005113631e-02	-1.498874e-01
2.002496255113631e-02	2.656178e-01
2.006402505113631e-02	6.831050e-01
2.010308755113631e-02	1.098468e+00
2.014215005113630e-02	1.515686e+00
2.018121255113630e-02	1.930657e+00
2.022027505113630e-02	2.347354e+00
2.025933755113630e-02	2.761681e+00
2.029840005113630e-02	3.177609e+00
2.033746255113630e-02	3.591042e+00
2.037652505113630e-02	4.005949e+00
2.041558755113630e-02	4.418240e+00
2.045465005113630e-02	4.831876e+00
2.049371255113630e-02	5.242774e+00
2.053277505113630e-02	5.654891e+00
2.057183755113630e-02	6.064145e+00
2.061090005113629e-02	6.474489e+00
2.064996255113629e-02	6.881842e+00
2.068902505113629e-02	7.290042e+00
2.069241548994792e-02	7.324526e+00
2.069919636757118e-02	7.391813e+00
2.070582614887677e-02	7.443603e+00
2.071306312967951e-02	7.476666e+00
2.072428722587619e-02	7.503227e+00
2.073521037961538e-02	7.518088e+00
2.075271248197901e-02	7.533212e+00
2.078381726371016e-02	7.549647e+00
2.086194226371016e-02	7.571956e+00
2.095122797799587e-02	7.583881e+00
2.104051369228159e-02	7.594266e+00
2.112979940656730e-02	7.603111e+00
2.121908512085301e-02	7.610417e+00
2.130837083513873e-02	7.616183e+00
2.139765654942444e-02	7.620410e+00
2.148694226371015e-02	7.623096e+00
2.155948690656729e-02	7.625930e+00
2.163203154942443e-02	7.628600e+00
2.170457619228157e-02	7.631104e+00
2.177712083513872e-02	7.633445e+00
2.184966547799586e-02	7.635621e+00
2.192221012085300e-02	7.637632e+00
2.199475476371014e-02	7.639479e+00
2.202530424681061e-02	7.640244e+00
2.202774923764733e-02	7.640305e+00
2.203263921932076e-02	7.640426e+00
2.204241918266762e-02	7.640666e+00
2.205582426845819e-02	7.640992e+00
2.206886769527599e-02	7.641306e+00
2.209206497679083e-02	7.641856e+00
2.211580302809615e-02	7.642410e+00
2.215008294063700e-02	7.643192e+00
2.218531314285673e-02	7.643975e+00
2.222995599999959e-02	7.644936e+00
2.227459885714244e-02	7.645870e+00
2.231924171428530e-02	7.646777e+00
2.236388457142816e-02	7.647656e+00
2.240852742857101e-02	7.648509e+00
2.245317028571387e-02	7.649334e+00
2.249781314285672e-02	7.650132e+00
2.267638457142815e-02	7.653045e+00
2.285495599999958e-02	7.655698e+00
2.303352742857100e-02	7.658091e+00
2.321209885714242e-02	7.660225e+00
2.339067028571385e-02	7.662099e+00
2.356924171428527e-02	7.663714e+00
2.374781314285670e-02	7.665068e+00
2.416633992857098e-02	7.667582e+00
2.458486671428525e-02	7.669081e+00
2.500339349999953e-02	7.669567e+00
2.542192028571381e-02	7.669039e+00
2.584044707142808e-02	7.667497e+00
2.625897385714236e-02	7.664940e+00
2.667750064285664e-02	7.661370e+00
2.681142921428521e-02	7.659972e+00
2.694535778571377e-02	7.658407e+00
2.707928635714234e-02	7.656673e+00
2.721321492857091e-02	7.654773e+00
2.734714349999948e-02	7.652705e+00
2.748107207142805e-02	7.650469e+00
2.761500064285662e-02	7.648066e+00
